PooledFundId,PooledFundName,CHFId,CHFProjectCode,OrganizationName,OrganizationAcronym,OrganizationType,ProjectStatus,ClusterId,ClusterName,LocationBeneficiaryId,ActivityCode,StandardActivityID,GlobalStandardActivityID,GlobalClusterId
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94560,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94359,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94360,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94539,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94540,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94541,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94357,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94563,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94545,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94527,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94550,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94361,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,95145,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94576,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,95673,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94351,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,95673,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94564,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94519,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94518,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94364,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94571,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94529,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94357,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94526,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94516,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94570,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94569,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94562,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94580,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94352,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94564,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94533,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94521,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94524,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94559,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94562,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,95672,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94518,Activity 1.1.3,,87,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,95673,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94542,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94544,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94357,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94575,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94561,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94355,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94732,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94542,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94354,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94528,Activity 1.1.3,,87,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94548,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94544,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94572,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94523,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94524,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94528,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94546,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94568,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94578,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94523,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94352,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94532,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94531,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94558,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94557,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94544,Activity 1.1.3,,87,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94548,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94538,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94554,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94358,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94366,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94365,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94579,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94351,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94569,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94565,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94553,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94520,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94516,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94521,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94560,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94522,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94566,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94555,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94355,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94367,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94545,Activity 1.1.3,,87,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94578,Activity 1.1.3,,87,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94568,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94540,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94537,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94540,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94539,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94538,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94367,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94358,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94549,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94534,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94550,Activity 1.1.3,,121,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94549,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94550,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94551,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94552,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94532,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94525,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94354,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94578,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94351,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94559,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94560,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,95672,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94732,Activity 1.1.5,,92,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94562,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94517,Activity 1.1.2,,127,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94366,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94574,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94561,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94529,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94530,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94539,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94527,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94580,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94531,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94540,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94365,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94541,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,82,Nutrition,94367,Activity 1.1.2,,67,9
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94519,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94520,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6374,Multi-Purpose Cash,94356,Activity 1.1.1,,57,15
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6374,Multi-Purpose Cash,94357,Activity 1.1.1,,57,15
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6374,Multi-Purpose Cash,94358,Activity 1.1.1,,57,15
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94352,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94528,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94524,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94525,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94526,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94368,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94546,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94365,Activity 1.1.1,,125,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94526,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94527,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94351,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94368,Activity 1.1.4,,90,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,6996,Protection - Child Protection,94563,Activity 1.1.2,,86,10
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,95672,Activity 1.2.1,,126,11
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94524,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,40,Health,94523,Activity 1.1.2,,55,7
62,Syria,39526,CBPF-SYR-26-R-UN-NSFT-39526,United Nations Children's Fund,UNICEF,UN Agency,Under TR HFU Finance,56,WASH,94521,Activity 1.2.1,,126,11
