PooledFundId,AllocationYear,ReportApprovedDate,AllocationTypeId,AllocationSourceId,ClusterId,ClusterBudget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
73,2018,2020-02-04,181,2,4,384659.7,480.0,480.0,320.0,320.0,488.0,487.0,399.0,363.0
73,2018,2020-04-23,181,2,10,319419.4,100.0,650.0,100.0,350.0,270.0,964.0,108.0,369.0
73,2018,2020-04-26,191,1,3,600003.04,1430.0,1430.0,100.0,100.0,2254.0,1571.0,158.0,196.0
73,2019,2020-03-04,206,2,7,249994.27,29.0,163.0,13.0,26.0,9.0,210.0,47.0,19.0
73,2019,2020-03-04,225,1,10,40320.81,30.0,45.0,100.0,125.0,34.0,74.0,208.0,231.0
73,2019,2020-04-07,206,2,7,299959.8,42.0,595.0,7.0,37.0,151.0,699.0,24.0,69.0
73,2019,2020-06-22,206,2,4,304338.84,441.0,479.0,454.0,426.0,346.0,429.0,603.0,613.0
73,2019,2020-08-24,231,2,4,299992.6,570.0,712.0,1139.0,1139.0,801.0,820.0,758.0,693.0
73,2019,2020-09-02,231,2,4,222692.47,424.0,436.0,571.0,569.0,436.0,513.0,562.0,542.0
73,2019,2020-09-14,206,2,7,158487.51,181.0,335.0,206.0,171.0,172.0,399.0,208.0,199.0
73,2019,2020-09-14,206,2,10,39621.87,15.0,8.0,61.0,49.0,14.0,9.0,61.0,57.0
73,2019,2020-09-24,206,2,4,350000.0,147.0,182.0,206.0,200.0,214.0,245.0,239.0,229.0
73,2019,2020-09-24,206,2,11,326704.34,392.0,436.0,642.0,600.0,546.0,583.0,470.0,483.0
73,2019,2020-10-15,231,2,4,299999.94,2315.0,2588.0,2946.0,2663.0,2315.0,2588.0,2946.0,2663.0
73,2019,2020-10-19,206,2,10,250000.0,795.0,1248.0,1198.0,1100.0,1366.0,1366.0,2533.0,2393.0
73,2019,2020-10-21,201,1,4,95444.86,51.0,49.0,25.0,31.0,52.0,49.0,24.0,31.0
73,2019,2020-10-21,231,2,7,344481.75,61.0,235.0,17.0,38.0,23.0,327.0,46.0,33.0
73,2019,2020-10-21,235,1,4,500000.0,877.0,1193.0,926.0,876.0,889.0,1205.0,915.0,863.0
73,2019,2020-11-11,206,2,11,329601.0,291.0,222.0,68.0,63.0,383.0,299.0,68.0,63.0
73,2019,2020-11-11,231,2,4,250000.0,742.0,805.0,773.0,774.0,791.0,742.0,896.0,849.0
73,2019,2020-11-23,206,2,10,299991.51,9.0,2228.0,298.0,1312.0,14.0,2289.0,366.0,1385.0
73,2019,2020-11-23,231,2,7,415965.18,145.0,215.0,10.0,5.0,167.0,235.0,9.0,22.0
73,2019,2021-01-04,206,2,10,334921.98,615.0,596.0,1167.0,437.0,494.0,692.0,1529.0,687.0
73,2019,2021-01-04,231,2,4,201437.28,631.0,684.0,649.0,611.0,539.0,584.0,469.0,469.0
73,2019,2021-01-10,231,2,4,350001.32,431.0,289.0,261.0,219.0,737.0,829.0,859.0,813.0
73,2019,2021-01-26,206,2,10,199933.69,45.0,45.0,85.0,81.0,47.0,44.0,85.0,79.0
73,2019,2021-02-01,206,2,10,241822.14,130.0,600.0,468.0,312.0,107.0,626.0,875.0,501.0
73,2019,2021-02-02,206,2,7,300000.0,555.0,567.0,209.0,207.0,699.0,685.0,122.0,104.0
73,2019,2021-02-18,231,2,4,313000.0,273.0,269.0,255.0,249.0,327.0,309.0,271.0,304.0
73,2019,2021-03-09,206,2,7,269960.78,277.0,282.0,248.0,248.0,345.0,416.0,341.0,333.0
73,2019,2021-03-09,206,2,10,415949.53,443.0,2180.0,2282.0,2411.0,1600.0,2091.0,1750.0,1776.0
73,2019,2021-03-09,206,2,11,300000.0,716.0,750.0,763.0,771.0,1033.0,1199.0,1243.0,1199.0
73,2019,2021-03-09,231,2,4,400000.0,251.0,332.0,363.0,426.0,250.0,365.0,488.0,461.0
73,2019,2021-03-23,231,2,7,249222.76,193.0,485.0,182.0,186.0,229.0,588.0,237.0,206.0
73,2019,2021-06-03,231,2,10,99944.67,44.0,46.0,20.0,20.0,37.0,90.0,21.0,18.0
73,2020,2020-09-21,245,1,4,400000.0,6120.0,6120.0,7630.0,7630.0,5510.0,5510.0,8263.0,8267.0
73,2020,2020-09-23,245,1,4,83225.68,782.0,1818.0,,,978.0,2047.0,,
73,2020,2020-09-23,245,1,10,55483.8,782.0,1818.0,,,978.0,2047.0,,
73,2020,2021-01-04,245,1,7,80963.66,200000.0,200000.0,50000.0,50000.0,18240.0,18240.0,4510.0,4510.0
73,2020,2021-01-25,266,2,4,349626.78,1312.0,1496.0,2906.0,2906.0,1862.0,1987.0,1675.0,1562.0
73,2020,2021-02-09,266,2,4,350000.0,1282.0,2137.0,1425.0,2281.0,1306.0,2303.0,2532.0,2409.0
73,2020,2021-02-18,266,2,7,300008.32,15.0,273.0,35.0,46.0,9.0,349.0,44.0,47.0
73,2020,2021-03-09,245,1,11,300002.72,33937.0,43754.0,96856.0,98005.0,33909.0,44100.0,96186.0,96404.0
73,2020,2021-03-09,266,2,4,295545.18,877.0,919.0,1211.0,1168.0,1089.0,1158.0,1268.0,1219.0
73,2020,2021-04-06,266,2,7,292361.4,184.0,471.0,25.0,36.0,223.0,565.0,48.0,70.0
73,2020,2021-04-14,279,1,7,374448.44,,1094.0,227.0,217.0,,1669.0,414.0,433.0
73,2020,2021-04-21,266,2,4,349876.1,929.0,1006.0,954.0,901.0,838.0,805.0,720.0,627.0
73,2020,2021-05-03,266,2,7,300002.59,29.0,43.0,2.0,1.0,41.0,46.0,2.0,1.0
73,2020,2021-05-03,266,2,11,299994.89,5237.0,4930.0,2773.0,2464.0,3573.0,3503.0,2739.0,3190.0
73,2020,2021-05-09,266,2,11,250366.09,2513.0,2719.0,3354.0,3171.0,2859.0,3075.0,3948.0,3717.0
73,2020,2021-06-17,295,2,4,299999.9,782.0,897.0,1003.0,1078.0,785.0,897.0,1004.0,1084.0
73,2020,2021-07-11,266,2,10,247753.02,,380.0,,,,842.0,,
73,2020,2021-07-11,295,2,4,300000.0,560.0,878.0,931.0,931.0,767.0,864.0,964.0,909.0
73,2020,2021-07-26,266,2,4,180000.0,801.0,983.0,789.0,738.0,855.0,1047.0,793.0,769.0
73,2020,2021-07-26,266,2,11,120000.0,49.0,,,,52.0,,,
73,2020,2021-07-27,266,2,11,350000.0,8492.0,8778.0,12970.0,12260.0,6477.0,7091.0,11101.0,10664.0
73,2020,2021-07-29,295,2,4,330674.58,814.0,969.0,1046.0,1046.0,845.0,929.0,993.0,1041.0
73,2020,2021-08-05,266,2,10,300263.37,2736.0,95160.0,798.0,13358.0,2665.0,96099.0,714.0,19180.0
73,2020,2021-08-17,295,2,4,300000.0,375.0,397.0,367.0,361.0,316.0,337.0,460.0,450.0
73,2020,2021-09-07,295,2,4,300000.0,1087.0,1177.0,1132.0,1132.0,1040.0,1192.0,1401.0,1171.0
73,2020,2021-10-04,295,2,4,113815.36,384.0,524.0,,,400.0,536.0,,
73,2020,2021-10-04,295,2,10,75876.92,290.0,805.0,,,302.0,824.0,,
73,2020,2021-12-08,266,2,10,248902.73,1000.0,21250.0,250.0,2500.0,3071.0,87036.0,2048.0,10240.0
73,2020,2022-01-02,295,2,10,299097.42,862.0,983.0,417.0,258.0,793.0,1616.0,199.0,298.0
73,2020,2022-02-17,266,2,7,286225.56,15500.0,16150.0,50.0,50.0,18142.0,26559.0,76.0,88.0
73,2020,2022-03-03,295,2,4,160000.0,,100.0,50.0,50.0,,85.0,45.0,46.0
73,2020,2022-03-03,295,2,10,90000.0,225.0,675.0,375.0,375.0,289.0,576.0,337.0,344.0
73,2020,2022-07-05,295,2,10,250000.0,1250.0,15000.0,1250.0,2500.0,4754.0,57061.0,4754.0,9510.0
73,2021,2022-01-23,336,2,7,350000.0,20.0,1224.0,281.0,288.0,28.0,539.0,222.0,238.0
73,2021,2022-03-13,351,1,7,150005.12,503.0,2345.0,698.0,729.0,652.0,2418.0,1173.0,1218.0
73,2021,2022-04-07,336,2,7,271606.64,214.0,462.0,19.0,43.0,213.0,456.0,49.0,58.0
73,2021,2022-05-30,336,2,7,304665.36,29.0,43.0,2.0,1.0,56.0,53.0,2.0,1.0
73,2021,2022-12-05,336,2,10,300000.0,208.0,310.0,626.0,629.0,414.0,758.0,689.0,657.0
73,2021,2022-12-19,336,2,10,346420.21,189.0,197.0,565.0,565.0,126.0,268.0,640.0,634.0
73,2021,2023-02-02,336,2,10,299983.26,4300.0,17266.0,13260.0,14223.0,3318.0,17579.0,12274.0,18274.0
73,2022,2023-01-11,403,1,7,400000.02,54.0,53.0,2.0,3.0,59.0,61.0,2.0,4.0
75,2017,2018-03-13,114,2,7,1426037.65,,,558026.0,558026.0,,,629221.0,599257.0
75,2017,2018-07-12,114,2,4,1336804.5,12450.0,14765.0,15925.0,19860.0,17752.0,18962.0,15144.0,16662.0
75,2017,2018-08-24,126,2,4,249318.83,1000.0,2500.0,1000.0,2500.0,1000.0,2589.0,1130.0,2793.0
75,2017,2018-09-10,114,2,4,729970.47,3818.0,3670.0,3526.0,3386.0,2634.0,3144.0,4482.0,4694.0
75,2017,2018-09-10,114,2,11,1387827.0,34520.0,39450.0,41100.0,49300.0,38370.0,43850.0,45670.0,54814.0
75,2017,2018-09-18,126,2,10,249702.85,4060.0,7450.0,2150.0,3564.0,8054.0,9575.0,4105.0,5257.0
75,2017,2018-09-28,114,2,7,217205.33,,10500.0,,10500.0,3732.0,25962.0,2345.0,17090.0
75,2017,2018-09-28,126,2,4,794317.85,2512.0,2833.0,3023.0,3632.0,2151.0,2611.0,3250.0,3077.0
75,2017,2018-10-18,114,2,4,680517.44,4212.0,4447.0,6552.0,8189.0,3462.0,4345.0,5822.0,5956.0
75,2017,2018-10-25,126,2,4,484435.44000000006,7326.0,8264.0,8816.0,10594.0,5398.0,6012.0,11644.0,11131.0
75,2017,2018-10-29,114,2,11,249756.49,2320.0,4060.0,2320.0,5800.0,3343.0,6588.0,3021.0,7714.0
75,2017,2018-12-27,126,2,11,195619.11,1636.0,1818.0,2732.0,2514.0,1914.0,1892.0,3997.0,3457.0
75,2017,2019-01-03,114,2,7,499294.1,16450.0,35626.0,18650.0,23450.0,8941.0,58385.0,17880.0,32154.0
75,2017,2019-01-03,114,2,10,533483.81,4106.0,44347.0,32850.0,82120.0,5324.0,73033.0,45381.0,75392.0
75,2017,2019-01-14,126,2,3,115120.02,60.0,20.0,2764.0,4207.0,56.0,24.0,2764.0,4207.0
75,2017,2019-01-16,126,2,4,697738.11,1087.0,1136.0,1284.0,1433.0,1786.0,3469.0,2644.0,4675.0
75,2017,2019-01-17,126,2,10,391750.65,128.0,488.0,9000.0,9000.0,133.0,494.0,5373.0,5111.0
75,2017,2019-01-18,126,2,3,115281.8,50.0,50.0,1800.0,2200.0,68.0,32.0,2166.0,1834.0
75,2017,2019-01-18,126,2,10,226908.83,234.0,576.0,1368.0,2052.0,368.0,502.0,1915.0,1600.0
75,2017,2019-01-23,126,2,4,784883.52,20217.0,37276.0,27152.0,44932.0,25113.0,30689.0,31916.0,39851.0
75,2017,2019-01-23,126,2,11,800000.0,7851.0,9134.0,10553.0,12462.0,12352.0,14204.0,16003.0,19084.0
75,2017,2019-01-30,126,2,3,400000.0,360.0,475.0,6125.0,6125.0,,,6875.0,6875.0
75,2017,2019-01-31,114,2,5,476127.58,20.0,,,,62.0,,,
75,2017,2019-01-31,114,2,8,350874.4,5.0,,,,5.0,,,
75,2017,2019-01-31,126,2,9,354234.46,,47064.0,60006.0,57653.0,,56415.0,49682.0,47734.0
75,2017,2019-02-08,126,2,10,400000.56,20000.0,15000.0,10000.0,10000.0,24887.0,21830.0,12593.0,12703.0
75,2017,2019-02-24,126,2,10,1073847.72,3500.0,7576.0,3100.0,6500.0,36759.0,147236.0,72625.0,109383.0
75,2017,2019-04-23,126,2,7,769078.13,19027.0,86989.0,52682.0,62044.0,23578.0,36315.0,53989.0,56190.0
75,2017,2019-05-28,126,2,7,1277302.23,14832.0,59817.0,27632.0,34956.0,26974.0,51021.0,34076.0,36512.0
75,2017,2019-05-28,126,2,10,510992.2,822.0,3662.0,979.0,4327.0,1314.0,5660.0,640.0,2296.0
75,2017,2019-06-10,126,2,11,1049039.7,25880.0,30370.0,31620.0,37130.0,88711.0,112590.0,113481.0,140275.0
75,2017,2019-06-19,126,2,3,503728.18,252.0,252.0,12600.0,12600.0,526.0,112.0,13316.0,12680.0
75,2017,2019-08-19,114,2,8,2034343.98,290.0,92.0,,,127.0,127.0,,
75,2017,2019-08-19,126,2,2,1300000.59,2892.0,3517.0,2580.0,4011.0,10049.0,4072.0,4480.0,4644.0
75,2017,2019-11-13,126,2,9,652864.0,,,2066.0,1985.0,,,68735.0,65190.0
75,2018,2018-08-09,144,1,11,130358.19,2197.0,2935.0,4768.0,5877.0,4858.0,5702.0,6182.0,7258.0
75,2018,2018-10-19,144,1,10,170989.48,1569.0,2320.0,1706.0,2115.0,1569.0,2320.0,1706.0,2115.0
75,2018,2018-11-06,144,1,10,300443.16,1300.0,2190.0,3050.0,3460.0,1706.0,2790.0,3259.0,3760.0
75,2018,2019-01-15,144,1,9,220012.37,,5424.0,13718.0,12139.0,,7787.0,19698.0,18324.0
75,2018,2019-01-15,163,1,11,360000.0,12461.0,14175.0,19833.0,12995.0,33263.0,22600.0,30296.0,21300.0
75,2018,2019-01-18,144,1,4,699997.1900000001,5250.0,5750.0,6250.0,7750.0,7219.0,7869.0,7203.0,6883.0
75,2018,2019-01-22,144,1,4,686892.92,1847.0,1902.0,2720.0,2830.0,2952.0,3058.0,2993.0,2715.0
75,2018,2019-01-22,144,1,7,491311.9,13252.0,12710.0,14641.0,13947.0,15902.0,31775.0,5548.0,6009.0
75,2018,2019-01-22,144,1,11,429000.0,2355.0,2740.0,3165.0,3740.0,2014.0,2328.0,2471.0,2298.0
75,2018,2019-01-23,144,1,10,186100.82,3591.0,3064.0,5261.0,4087.0,3094.0,3867.0,4088.0,4954.0
75,2018,2019-01-30,144,1,4,710679.88,1221.0,1243.0,1443.0,1693.0,1815.0,1749.0,2087.0,2449.0
75,2018,2019-01-30,144,1,7,460000.0,2672.0,7010.0,5864.0,5853.0,10553.0,22760.0,12218.0,12445.0
75,2018,2019-01-30,144,1,9,231000.0,1913.0,6063.0,2058.0,2395.0,9988.0,21059.0,7326.0,8046.0
75,2018,2019-01-30,144,1,11,259000.0,2145.0,6798.0,2307.0,2685.0,11198.0,23612.0,8214.0,9022.0
75,2018,2019-01-31,144,1,8,1999680.48,6750.0,6750.0,,,7705.0,7705.0,,
75,2018,2019-02-24,163,1,7,998286.46,1351622.0,1509702.0,1488060.0,1410209.0,1353219.0,1511577.0,1490453.0,1412418.0
75,2018,2019-05-27,173,1,4,306000.0,2721.0,3088.0,3110.0,3456.0,2484.0,5631.0,3975.0,4140.0
75,2018,2019-05-28,173,1,4,703827.7853999999,10159.0,19412.0,17303.0,19596.0,14544.0,18782.0,19322.0,23549.0
75,2018,2019-05-28,173,1,11,287478.9546,4150.0,7929.0,7068.0,8004.0,5941.0,7672.0,7892.0,9619.0
75,2018,2019-06-06,167,1,7,400340.5,1980.0,7570.0,1650.0,5800.0,1997.0,9014.0,1804.0,7374.0
75,2018,2019-06-10,167,1,11,400953.34,24320.0,36911.0,22602.0,29780.0,24346.0,34627.0,24616.0,29812.0
75,2018,2019-06-18,163,1,11,639630.74,28560.0,40800.0,32640.0,34000.0,33790.0,74215.0,35590.0,36360.0
75,2018,2019-06-18,173,1,7,1004881.62,36058.0,77246.0,46019.0,94297.0,30672.0,87870.0,49569.0,98080.0
75,2018,2019-06-18,173,1,11,663031.06,5654.0,6674.0,7058.0,8364.0,7200.0,12027.0,10608.0,12813.0
75,2018,2019-06-19,144,1,11,424645.51,2197.0,2935.0,4768.0,5877.0,10918.0,17683.0,4632.0,6809.0
75,2018,2019-06-19,167,1,4,1100000.0,839.0,3355.0,1677.0,2516.0,5122.0,6309.0,5216.0,5543.0
75,2018,2019-06-19,167,1,10,500770.65,1300.0,14750.0,2450.0,9000.0,487.0,15380.0,2309.0,10785.0
75,2018,2019-06-19,173,1,7,300000.0,3250.0,4450.0,24970.0,23330.0,4796.0,10165.0,46809.0,61153.0
75,2018,2019-06-25,173,1,7,601658.84,,75405.0,90405.0,105405.0,,58816.0,70516.0,82216.0
75,2018,2019-07-23,167,1,7,460144.43,57565.0,59595.0,13775.0,14065.0,26223.0,27144.0,6205.0,6399.0
75,2018,2019-07-31,173,1,10,300781.96,7704.0,9629.0,10179.0,12338.0,8520.0,10647.0,11256.0,13645.0
75,2018,2019-08-19,183,2,11,389644.78,14602.0,29205.0,24338.0,29205.0,14585.0,29170.0,24309.0,29170.0
75,2018,2019-10-22,183,2,11,200000.0,1511.0,2403.0,1911.0,3575.0,1890.0,3780.0,3150.0,3780.0
75,2018,2019-11-13,167,1,3,499315.5,115.0,115.0,6000.0,6000.0,205.0,97.0,6586.0,5391.0
75,2018,2019-11-14,183,2,4,600000.63,9854.0,11256.0,15546.0,17716.0,6818.0,8360.0,9414.0,10854.0
75,2018,2019-11-14,183,2,6,347228.06,300.0,1500.0,100.0,300.0,238.0,2535.0,37.0,190.0
75,2018,2019-12-26,144,1,4,1590939.13,4920.0,5389.0,7178.0,5943.0,16742.0,19205.0,20786.0,23369.0
75,2018,2019-12-26,173,1,4,522398.4,1188.0,1012.0,1288.0,1512.0,1188.0,1012.0,1288.0,1512.0
75,2018,2019-12-26,183,2,7,500000.0,20436.0,23046.0,26041.0,27104.0,18904.0,30213.0,32898.0,34242.0
75,2018,2019-12-26,183,2,9,396835.05,,,2087.0,2173.0,48.0,28.0,1948.0,2044.0
75,2018,2019-12-26,183,2,11,598883.5800000001,105545.0,136135.0,131130.0,158135.0,138961.0,158249.0,166258.0,202834.0
75,2018,2019-12-27,183,2,4,200000.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0
75,2018,2019-12-27,183,2,6,300003.93,1436.0,1779.0,1179.0,1606.0,691.0,1272.0,1100.0,1192.0
75,2018,2019-12-27,183,2,9,841991.25,50.0,34589.0,88135.0,95260.0,65.0,35167.0,131655.0,137355.0
75,2018,2019-12-27,183,2,10,499998.39,14600.0,15300.0,6600.0,7100.0,8889.0,18791.0,9411.0,10745.0
75,2018,2020-01-07,183,2,4,1100000.0,29849.0,36482.0,43115.0,56381.0,60356.0,76849.0,78247.0,94485.0
75,2018,2020-01-08,183,2,3,168460.33,60.0,50.0,2300.0,2700.0,65.0,50.0,2241.0,2462.0
75,2018,2020-01-08,183,2,4,299999.46,5760.0,6380.0,4378.0,4728.0,1443.0,3251.0,3586.0,3836.0
75,2018,2020-01-22,173,1,10,500653.11,1400.0,4500.0,11200.0,14500.0,9162.0,23614.0,9668.0,19987.0
75,2018,2020-02-17,183,2,11,299999.86,4556.0,5738.0,6058.0,7223.0,7297.0,12161.0,6482.0,12976.0
75,2018,2020-02-26,183,2,7,299999.76,11504.0,18765.0,3835.0,5752.0,16294.0,11496.0,6652.0,7229.0
75,2018,2020-03-11,183,2,10,351395.28,280.0,420.0,1470.0,1910.0,1185.0,2345.0,1679.0,1567.0
75,2018,2020-03-12,183,2,7,998073.57,41623.0,63115.0,43178.0,39819.0,37686.0,54747.0,52805.0,66230.0
75,2018,2020-03-19,183,2,3,219153.12,30.0,30.0,3220.0,3780.0,450.0,700.0,1650.0,2000.0
75,2018,2020-03-23,183,2,11,69997.7,3354.0,4446.0,1806.0,2394.0,4104.0,5196.0,2556.0,3144.0
75,2018,2020-03-27,183,2,7,350028.04,,3000.0,1000.0,4000.0,2581.0,10027.0,2441.0,5351.0
75,2018,2020-04-01,183,2,10,262324.38,4000.0,6000.0,6400.0,7950.0,2960.0,6672.0,4655.0,9284.0
75,2018,2020-04-02,183,2,3,680500.61,163.0,88.0,16838.0,15467.0,46.0,40.0,20588.0,19006.0
75,2018,2020-04-20,183,2,9,600000.0,,,2568.0,2673.0,,,1534.0,2056.0
75,2018,2020-05-08,183,2,10,413366.44,2257.0,3763.0,3762.0,5268.0,3421.0,9021.0,6874.0,10951.0
75,2018,2020-06-01,183,2,4,699451.55,1090.0,1110.0,1290.0,1510.0,3270.0,3330.0,3900.0,4500.0
75,2018,2020-06-08,183,2,10,397515.1,5353.0,6675.0,7062.0,8561.0,5493.0,8083.0,6355.0,8562.0
75,2018,2020-07-14,183,2,6,452399.8596,515.0,1045.0,,,515.0,1045.0,,
75,2018,2020-07-14,183,2,11,127599.9604,145.0,295.0,,,145.0,295.0,,
75,2018,2020-09-01,183,2,3,449999.3,476.0,524.0,4000.0,5000.0,392.0,375.0,4804.0,5178.0
75,2018,2020-11-10,167,1,10,199921.58,1500.0,2400.0,2100.0,3000.0,1500.0,2400.0,2100.0,3000.0
75,2018,2021-10-07,183,2,8,2199947.53,7500.0,7500.0,,,14878.0,14877.0,,
75,2018,2023-06-01,183,2,10,300041.80588,3355.0,7005.0,2930.0,4818.0,10415.0,10561.0,5955.0,6902.0
75,2018,2023-06-01,183,2,11,410957.73412,4595.0,9595.0,4014.0,6598.0,14264.0,14464.0,8157.0,9454.0
75,2018,2023-06-02,167,1,10,300000.5,7411.0,10649.0,13890.0,14353.0,8377.0,11208.0,2170.0,2729.0
75,2019,2019-12-27,200,1,11,350000.03,4000.0,6000.0,6000.0,9000.0,5328.0,7624.0,7991.0,11436.0
75,2019,2020-01-07,200,1,10,666695.02,3100.0,14392.0,3830.0,8668.0,1014.0,12815.0,2704.0,5036.0
75,2019,2020-01-14,200,1,7,100077.1,,1250.0,,950.0,,1654.0,,2868.0
75,2019,2020-01-22,200,1,4,600160.0,20528.0,32213.0,31083.0,37184.0,22657.0,34009.0,33137.0,40857.0
75,2019,2020-01-22,200,1,11,499840.0,16485.0,25866.0,24959.0,29857.0,18195.0,27308.0,26608.0,32807.0
75,2019,2020-02-13,200,1,4,314000.89,2918.0,3568.0,3431.0,4196.0,3164.0,3770.0,3694.0,4365.0
75,2019,2020-02-24,200,1,7,249999.42,,7000.0,1500.0,1500.0,,12788.0,4368.0,9142.0
75,2019,2020-02-26,200,1,4,620000.38,3500.0,4200.0,2800.0,3500.0,3400.0,3740.0,4590.0,5270.0
75,2019,2020-03-09,200,1,10,174954.42,,55.0,1410.0,1795.0,,405.0,4141.0,3915.0
75,2019,2020-03-10,200,1,11,220241.01,1727.0,2931.0,1972.0,2301.0,2056.0,3464.0,2772.0,3434.0
75,2019,2020-03-11,200,1,11,219300.27,2713.0,3253.0,2169.0,2713.0,1909.0,2289.0,1525.0,1909.0
75,2019,2020-03-13,200,1,11,255600.16,3000.0,4900.0,1800.0,2300.0,4700.0,7050.0,1800.0,2350.0
75,2019,2020-03-19,200,1,4,100000.0,500.0,1000.0,500.0,1000.0,500.0,1000.0,500.0,1000.0
75,2019,2020-04-01,200,1,11,225000.0,1587.0,3174.0,2665.0,3174.0,1850.0,3700.0,1936.0,2312.0
75,2019,2020-04-02,200,1,4,99999.74,100.0,500.0,50.0,50.0,505.0,698.0,1305.0,986.0
75,2019,2020-04-07,200,1,11,200001.82,2000.0,7000.0,2800.0,3500.0,1656.0,13061.0,2287.0,5048.0
75,2019,2020-04-14,200,1,7,299001.25,184.0,665.0,477.0,474.0,176.0,655.0,449.0,442.0
75,2019,2020-04-14,200,1,9,700000.03,3659.0,11699.0,9478.0,9327.0,6402.0,20768.0,10923.0,13860.0
75,2019,2020-05-26,200,1,11,325000.0,2642.0,3103.0,3650.0,4285.0,3060.0,4220.0,2730.0,2410.0
75,2019,2020-05-29,200,1,10,299941.97,8700.0,10873.0,11496.0,13931.0,7050.0,11531.0,16127.0,17846.0
75,2019,2020-06-08,200,1,11,198297.0,3188.0,3896.0,4782.0,5844.0,3386.0,4138.0,5080.0,6208.0
75,2019,2020-06-23,200,1,4,1270795.34,13257.0,17238.0,15199.0,19904.0,17693.0,21684.0,18728.0,18924.0
75,2019,2020-06-23,200,1,7,600000.0,7680.0,11520.0,1920.0,2880.0,13407.0,20108.0,8937.0,13407.0
75,2019,2020-08-24,200,1,10,686742.37,500.0,7800.0,500.0,3200.0,2773.0,7138.0,2063.0,2721.0
75,2019,2020-09-01,200,1,10,171576.19,900.0,2500.0,900.0,2000.0,2804.0,9014.0,2597.0,5179.0
75,2019,2020-09-10,200,1,9,300065.27,110.0,230.0,147.0,153.0,20.0,398.0,216.0,166.0
75,2019,2020-10-09,224,1,9,220000.0,2250.0,5250.0,480.0,774.0,1525.0,3423.0,4350.0,5031.0
75,2019,2020-10-30,224,1,4,600059.14,20546.0,26719.0,26372.0,30874.0,35974.0,40285.0,17278.0,21097.0
75,2019,2020-12-11,224,1,4,198945.2,1000.0,2500.0,1000.0,2500.0,2140.0,2829.0,1614.0,2564.0
75,2019,2020-12-11,224,1,10,202486.91999999998,1550.0,2510.0,1500.0,2500.0,3253.0,2846.0,2421.0,2564.0
75,2019,2020-12-11,224,1,11,331000.0,3400.0,3950.0,2603.0,2307.0,5284.0,6138.0,4046.0,3585.0
75,2019,2020-12-11,224,1,12,500000.0,53.0,34.0,,,128.0,43.0,,
75,2019,2020-12-14,224,1,4,300003.99,150.0,5800.0,150.0,1650.0,1315.0,1440.0,2066.0,2661.0
75,2019,2020-12-22,224,1,10,0.0,,,,,,,,
75,2019,2020-12-22,224,1,11,299999.99,6642.0,8041.0,9440.0,10840.0,6642.0,8041.0,9440.0,10840.0
75,2019,2020-12-29,224,1,9,130000.36,650.0,1850.0,2050.0,2050.0,320.0,1907.0,1179.0,1034.0
75,2019,2021-01-15,224,1,10,150000.0,3450.0,4050.0,3450.0,4050.0,2191.0,5474.0,3987.0,3649.0
75,2019,2021-02-04,224,1,9,149989.48,30.0,15.0,1107.0,1298.0,25.0,15.0,1017.0,1034.0
75,2019,2021-02-16,224,1,10,224876.82,2990.0,3190.0,4100.0,4500.0,5190.0,9001.0,5140.0,5483.0
75,2019,2021-02-17,224,1,10,250035.95,8700.0,10873.0,11496.0,13931.0,4803.0,6003.0,6347.0,7692.0
75,2019,2021-02-25,200,1,7,246821.67,1528.0,8400.0,2290.0,3054.0,633.0,2153.0,,
75,2019,2021-05-10,224,1,4,999999.8300000001,4785.0,5497.0,6009.0,7190.0,4675.0,6795.0,8830.0,7589.0
75,2019,2021-05-10,224,1,7,800000.0,11575.0,17362.0,3140.0,3140.0,6973.0,13117.0,5673.0,7061.0
75,2019,2021-05-10,224,1,10,124999.73,112.0,113.0,1270.0,1430.0,140.0,139.0,1024.0,1076.0
75,2019,2021-05-10,224,1,11,894000.0,9075.0,18150.0,15125.0,18150.0,9075.0,18150.0,15125.0,18150.0
75,2019,2021-05-10,224,1,12,0.0,,,,,,,,
75,2019,2021-05-11,224,1,7,300204.04,9112.0,8038.0,12116.0,8223.0,9949.0,15502.0,8910.0,14434.0
75,2019,2021-05-25,224,1,11,530000.0,12488.0,15018.0,19887.0,21674.0,18872.0,23637.0,31218.0,34446.0
75,2019,2021-05-26,224,1,7,350025.93,,1350.0,,1650.0,,2479.0,,3695.0
75,2019,2021-05-28,224,1,4,1899999.88,82517.0,102266.0,129658.0,142235.0,70217.0,92564.0,99884.0,117901.0
75,2019,2021-05-28,224,1,7,549026.04,8252.0,9446.0,10351.0,12363.0,7480.0,9101.0,14617.0,17733.0
75,2019,2021-06-01,224,1,11,500000.31,136620.0,160380.0,166980.0,196020.0,129589.0,165089.0,168653.0,196693.0
75,2019,2021-06-08,224,1,4,250000.0,3600.0,3575.0,3875.0,3951.0,7483.0,8615.0,13737.0,13945.0
75,2019,2021-06-08,224,1,10,248269.14,600.0,2010.0,600.0,2010.0,58413.0,56949.0,35767.0,35742.0
