PooledFundId,AllocationYear,ApprovedDate,LocationID,AllocationtypeId,AllocationSourceId,TargetMen,TargetWomen,TargetBoys,TargetGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
105,2019,2020-09-22,11197,195,1,0,248,3257,3129,0,1217,0,0
105,2019,2020-09-23,11151,195,1,5047,5495,1536,1692,23658,34183,2571,2400
105,2019,2020-09-23,11203,195,1,4730,5164,1059,1197,7722,10549,5699,5581
105,2019,2020-09-23,11204,195,1,6819,7420,2184,2400,3675,5384,3209,3304
105,2019,2020-09-28,11172,195,1,444,1216,686,692,1818,2824,1706,2392
105,2019,2020-09-28,11191,195,1,4964,17696,7230,6901,5739,9089,5707,4735
105,2019,2020-09-28,11202,195,1,3754,6720,5285,4916,6691,10892,7214,6908
105,2019,2020-10-13,11082,205,2,5935,7254,8902,10881,8982,9332,11963,11681
105,2019,2020-10-13,11084,205,2,2762,3376,4144,5064,5911,5963,10391,10438
105,2019,2020-10-13,11085,205,2,3030,3703,4546,5554,5032,5136,6827,6698
105,2019,2020-10-13,11086,205,2,14733,18007,22099,27010,9381,11835,14835,19576
105,2019,2020-10-15,11090,195,1,4687,7031,1171,1757,3085,2725,42,58
105,2019,2020-10-26,11124,195,1,3079,3221,4322,4463,8071,7497,7497,6935
105,2019,2020-10-27,11081,195,1,3220,3384,3364,3532,3979,4644,12719,13841
105,2019,2020-10-27,11097,195,1,1511,1604,1584,1680,2151,1120,3385,1935
105,2019,2020-10-27,11105,195,1,1853,1960,1940,2049,10656,12299,2158,2574
105,2019,2020-10-27,11106,195,1,4036,4234,4214,4416,1831,1313,1313,1816
105,2019,2020-10-27,11124,195,1,2451,2585,2565,2700,692,692,521,721
105,2019,2020-11-09,11055,195,1,0,0,0,0,0,0,0,0
105,2019,2020-11-09,11165,195,1,2117,2008,2532,2387,2134,2021,2578,2515
105,2019,2020-11-09,11189,195,1,4765,4521,5702,5375,3826,3634,4650,4260
105,2019,2020-11-22,11059,195,1,17408,16910,7957,7460,19632,20345,9967,10627
105,2019,2020-11-22,11124,195,1,5632,6530,4384,4222,3067,6323,6364,5706
105,2019,2020-11-22,11197,195,1,3490,4407,3318,3199,2972,5585,5077,5194
105,2019,2020-12-02,11051,195,1,913,761,1029,1148,1375,1344,1355,1241
105,2019,2020-12-02,11211,195,1,1255,1719,1130,1148,901,1026,909,952
105,2019,2020-12-16,11051,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11090,195,1,0,1197,0,415,0,1197,0,415
105,2019,2020-12-16,11101,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11106,195,1,1000,2507,250,772,1000,2507,250,772
105,2019,2020-12-16,11124,195,1,0,1547,0,532,0,1547,0,532
105,2019,2020-12-16,11128,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11142,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11143,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11148,195,1,0,1314,0,454,0,1314,0,454
105,2019,2020-12-16,11151,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11152,195,1,0,245,0,89,0,245,0,89
105,2019,2020-12-16,11158,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11162,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11163,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11164,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11169,195,1,0,1354,0,464,0,1354,0,464
105,2019,2020-12-16,11172,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11174,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11183,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11203,195,1,0,232,0,77,0,232,0,77
105,2019,2020-12-16,11204,195,1,0,232,0,77,0,232,0,77
105,2019,2021-01-20,11138,227,1,3200,3300,4800,6400,7045,5681,6089,6371
105,2019,2021-01-20,11161,227,1,2400,2700,4100,4600,4528,3818,5143,4001
105,2019,2021-01-21,11050,195,1,190,294,340,343,0,0,0,0
105,2019,2021-01-21,11051,195,1,10,97,340,325,0,0,0,0
105,2019,2021-01-21,11053,195,1,1469,1526,1876,1938,979,1025,1142,1094
105,2019,2021-01-21,11058,195,1,955,1025,2369,2501,1593,4302,2637,2893
105,2019,2021-01-21,11059,195,1,2920,3069,6603,4726,4831,5174,8672,8961
105,2019,2021-01-21,11078,195,1,156,2277,2379,2476,256,6052,1673,1806
105,2019,2021-01-21,11117,195,1,629,626,509,513,326,371,394,425
105,2019,2021-01-21,11127,195,1,5777,8077,6829,9419,7915,15676,13085,14176
105,2019,2021-01-21,11128,195,1,8876,12707,14174,14884,3220,3080,4252,3576
105,2019,2021-01-21,11142,195,1,594,535,478,489,790,899,955,1028
105,2019,2021-01-21,11152,195,1,104,149,340,346,0,0,0,0
105,2019,2021-01-21,11163,195,1,344,351,123,130,0,0,0,0
105,2019,2021-01-21,11164,195,1,465,423,340,340,0,0,0,0
105,2019,2021-01-21,11167,195,1,1551,1653,3878,3949,2400,2568,2505,2665
105,2019,2021-01-21,11169,195,1,120,66,340,343,0,0,0,0
105,2019,2021-01-21,11182,195,1,69,107,340,343,0,0,0,0
105,2019,2021-01-21,11188,195,1,962,1031,2405,2474,4967,1301,3700,1604
105,2019,2021-01-24,11078,227,1,1127,1173,1691,1761,2628,2546,3890,3405
105,2019,2021-01-24,11158,227,1,3824,3980,5735,5975,4126,4507,6114,6111
105,2019,2021-01-25,11124,227,1,5376,5287,5539,5043,3424,3674,3794,3397
105,2019,2021-01-26,11053,195,1,208,214,165,164,1432,1557,1223,1315
105,2019,2021-01-26,11106,195,1,3011,3135,3014,3139,7110,7729,6071,6527
105,2019,2021-01-26,11158,195,1,1018,1060,1019,1060,0,0,0,0
105,2019,2021-01-26,11172,195,1,255,266,255,266,5779,6283,4934,5306
105,2019,2021-01-26,11174,195,1,612,638,650,688,0,0,0,0
105,2019,2021-01-29,11053,227,1,600,1330,1800,2982,600,1330,1800,2982
105,2019,2021-01-29,11059,227,1,1100,2652,1620,2913,1100,2652,1620,2913
105,2019,2021-01-29,11067,227,1,890,2589,1070,2643,890,2589,1070,2643
105,2019,2021-01-29,11086,227,1,930,2951,1151,2820,930,2951,1151,2820
105,2019,2021-01-29,11101,227,1,1400,1554,1200,1988,1400,1554,1200,1988
105,2019,2021-01-29,11104,227,1,1673,3601,1800,3954,1673,3601,1800,3954
105,2019,2021-01-29,11106,227,1,1180,2390,1409,2718,1180,2390,1409,2718
105,2019,2021-01-29,11111,227,1,800,2609,1400,3977,800,2609,1400,3977
105,2019,2021-01-29,11117,227,1,943,2075,750,2911,943,2075,750,2911
105,2019,2021-01-29,11123,227,1,800,1077,600,996,800,1077,600,996
105,2019,2021-01-29,11138,227,1,1200,2607,1200,1972,1200,2607,1200,1972
105,2019,2021-01-29,11148,227,1,1090,2668,2160,4942,1090,2668,2160,4942
105,2019,2021-01-29,11153,227,1,3000,4884,3000,4971,3000,4884,3000,4971
105,2019,2021-01-29,11167,227,1,2400,3554,1200,1988,2400,3554,1200,1988
105,2019,2021-01-29,11169,227,1,3600,4330,1800,2982,3600,4330,1800,2982
105,2019,2021-01-29,11185,227,1,910,2730,600,994,910,2730,600,994
105,2019,2021-01-29,11204,227,1,1800,3107,2100,3977,1800,3107,2100,3977
105,2019,2021-01-29,11260,227,1,700,2777,600,2320,700,2777,600,2320
105,2019,2021-01-29,11261,227,1,890,2777,600,994,890,2777,600,994
105,2019,2021-01-29,11262,227,1,974,2554,1070,1988,974,2554,1070,1988
105,2019,2021-01-29,11263,227,1,1400,1854,1200,1988,1400,1854,1200,1988
105,2019,2021-01-29,11264,227,1,1720,3330,1670,2982,1720,3330,1670,2982
105,2019,2021-01-31,11149,195,1,17511,21680,21680,22514,20239,25057,25057,26021
105,2019,2021-02-09,11100,227,1,1323,1274,1176,1127,1574,1678,2166,2154
105,2019,2021-02-09,11184,227,1,1323,1274,1176,1127,1153,1209,1667,1511
105,2019,2021-02-09,11249,227,1,1323,1274,1176,1127,1119,1219,2007,1927
105,2019,2021-02-11,11106,195,1,2350,2446,3228,3408,3104,3435,3847,4322
105,2019,2021-02-11,11124,195,1,2252,1617,1379,1416,2565,2053,1593,1703
105,2019,2021-02-22,11055,195,1,39,15,3,0,50,15,7,4
105,2019,2021-02-22,11056,195,1,39,15,3,0,32,21,6,11
105,2019,2021-02-22,11058,195,1,39,15,3,0,33,17,9,3
105,2019,2021-02-22,11059,195,1,39,15,3,0,37,15,3,2
105,2019,2021-02-22,11060,195,1,3,0,0,0,53,13,28,4
105,2019,2021-02-22,11079,195,1,61,15,3,0,29,11,5,0
105,2019,2021-02-22,11081,195,1,39,15,3,3,37,14,2,1
105,2019,2021-02-22,11089,195,1,39,15,3,0,30,19,1,0
105,2019,2021-02-22,11106,195,1,39,15,3,3,38,10,3,0
105,2019,2021-02-22,11107,195,1,39,15,3,0,34,20,1,1
105,2019,2021-02-22,11124,195,1,60,15,0,0,26,8,1,0
105,2019,2021-02-22,11147,195,1,0,9,8,0,44,18,25,4
105,2019,2021-02-22,11153,195,1,39,15,3,0,13,7,7,0
105,2019,2021-02-22,11160,195,1,39,15,3,3,45,10,0,0
105,2019,2021-02-22,11166,195,1,39,15,3,3,13,10,0,0
105,2019,2021-02-22,11194,195,1,39,15,3,3,18,5,0,0
105,2019,2021-02-22,11196,195,1,39,15,3,3,34,10,0,0
105,2019,2021-02-22,11200,195,1,12,6,3,0,14,5,0,0
105,2019,2021-02-22,11203,195,1,39,15,3,3,15,12,0,1
105,2019,2021-02-22,11205,195,1,12,6,3,3,14,8,0,0
105,2019,2021-02-22,11206,195,1,24,9,3,3,13,5,0,0
105,2019,2021-02-22,11207,195,1,39,15,3,3,40,6,5,0
105,2019,2021-02-22,11208,195,1,42,15,6,0,74,10,17,3
105,2019,2021-02-24,11069,227,1,2494,2401,2217,2124,1929,2534,2975,2915
105,2019,2021-02-24,11072,227,1,5209,5016,4630,4396,4351,5232,5870,5370
105,2019,2021-03-01,11042,227,1,27523,18041,17118,32318,27523,18041,17118,32318
105,2019,2021-03-01,11072,227,1,622,598,552,529,622,598,552,529
105,2019,2021-03-01,11079,227,1,23350,15305,14523,27419,27272,17876,16962,32022
105,2019,2021-03-01,11126,227,1,5505,3610,3423,6462,5505,3610,3423,6462
105,2019,2021-03-01,11147,227,1,14485,9495,9010,17010,14485,9495,9010,17010
105,2019,2021-03-04,11053,227,1,1539,2866,910,910,644,1930,634,720
105,2019,2021-03-04,11253,227,1,798,1487,473,473,973,2696,726,862
105,2019,2021-03-07,11128,227,1,2136,2057,1819,1898,1792,1945,2042,1934
105,2019,2021-03-07,11142,227,1,1890,1820,1610,1680,1297,1323,1963,1760
105,2019,2021-03-07,11149,227,1,1890,1820,1610,1680,1470,1495,2027,2007
105,2019,2021-03-07,11160,227,1,1890,1820,1610,1680,1191,1199,1892,1751
105,2019,2021-03-07,11164,227,1,945,910,805,840,752,761,1038,1048
105,2019,2021-03-07,11168,227,1,1417,1365,1260,1208,1662,1730,2648,2029
105,2019,2021-03-07,11257,227,1,473,455,420,402,817,849,724,754
105,2019,2021-03-07,11265,227,1,1890,1820,1610,1680,1661,1680,2250,2194
105,2019,2021-03-07,11266,227,1,945,910,840,805,218,227,193,201
105,2019,2021-03-18,11056,227,1,0,0,4429,7421,0,0,6381,7842
105,2019,2021-03-18,11090,227,1,420,525,483,672,1311,1445,1885,2181
105,2019,2021-03-18,11143,227,1,1339,731,771,1218,971,639,1126,945
105,2019,2021-03-18,11166,227,1,1260,1575,1449,2016,971,1015,2365,2337
105,2019,2021-03-18,11193,227,1,694,378,399,630,458,356,546,493
105,2019,2021-03-18,11200,227,1,1260,1575,1449,2016,670,685,1120,1006
105,2019,2021-03-23,11119,227,1,540,928,634,672,648,1157,797,743
105,2019,2021-03-23,11256,227,1,1318,1483,2140,2217,1615,3080,2480,1947
105,2019,2021-03-28,11060,227,1,34,35,1666,3021,22,38,2702,5008
105,2019,2021-03-28,11165,227,1,6,5,747,815,15,5,439,405
105,2019,2021-03-29,11042,227,1,1651,1083,1027,1938,1319,1582,1606,1745
105,2019,2021-03-29,11079,227,1,1967,1289,1223,2310,1580,1830,1649,1813
105,2019,2021-03-29,11147,227,1,1493,978,929,1753,1020,1125,1056,1138
105,2019,2021-04-07,11053,195,1,24043,21659,32814,28130,3608,2072,4818,5624
105,2019,2021-04-07,11114,195,1,9788,9098,16956,14747,3606,2072,4818,5623
105,2019,2021-04-07,11149,195,1,38676,57695,59009,62679,3606,2071,4817,5624
105,2019,2021-04-07,11175,195,1,4961,4589,5351,5809,3609,2072,4819,5623
105,2019,2021-04-07,11176,195,1,9514,8313,10609,9795,3607,2073,4819,5624
105,2019,2021-04-07,11191,195,1,9980,9871,13931,14115,3606,2071,4818,5624
105,2019,2021-04-07,11192,195,1,5392,5669,8888,8224,3607,2070,4817,5622
105,2019,2021-04-07,11200,195,1,16942,15512,18203,18035,3606,2072,4818,5623
105,2019,2021-04-07,11201,195,1,12514,13296,14395,11429,3610,2072,4818,5623
105,2019,2021-04-07,11202,195,1,27091,25398,32359,29648,3606,2072,4818,5623
105,2019,2021-04-09,11041,227,1,0,4274,0,1068,0,3496,0,1511
105,2019,2021-04-09,11060,227,1,0,4274,0,1068,0,7657,0,1506
105,2019,2021-04-09,11063,227,1,0,4274,0,1068,0,5650,0,1632
105,2019,2021-04-09,11075,227,1,0,4274,0,1068,0,1923,0,875
105,2019,2021-04-09,11104,227,1,0,4274,0,1068,0,1016,0,57
105,2019,2021-04-09,11124,227,1,0,4274,0,1068,0,16456,0,17433
105,2019,2021-04-09,11148,227,1,0,4274,0,1068,0,10097,0,1902
105,2019,2021-04-09,11153,227,1,0,4274,0,1068,0,2454,0,40
105,2019,2021-04-09,11155,227,1,0,4274,0,1068,0,4143,0,522
105,2019,2021-04-09,11161,227,1,0,4274,0,1068,0,8766,0,1791
105,2019,2021-04-09,11165,227,1,0,4274,0,1068,0,6289,0,9528
105,2019,2021-04-09,11169,227,1,0,4274,0,1068,0,6838,0,3721
105,2019,2021-04-09,11197,227,1,0,4274,0,1068,0,18448,0,16792
105,2019,2021-04-09,11248,227,1,0,4274,0,1068,0,2271,0,183
105,2019,2021-04-09,11258,227,1,0,4274,0,1068,0,4650,0,371
105,2019,2021-04-12,11117,227,1,413,365,348,399,450,525,793,726
105,2019,2021-04-12,11135,227,1,148,154,210,218,406,463,742,693
105,2019,2021-04-12,11236,227,1,48,62,80,71,49,55,90,63
105,2019,2021-04-14,11271,227,1,2033,2116,3049,3172,1933,2016,2899,3022
105,2019,2021-04-19,11058,227,1,10853,11325,12269,12740,10482,11324,12176,10101
105,2019,2021-05-04,11053,195,1,844,877,801,780,916,2096,2347,3958
105,2019,2021-05-04,11055,195,1,3379,3508,3529,4012,5510,6565,5309,6375
105,2019,2021-05-04,11058,195,1,844,877,975,1068,3304,2969,5583,4402
105,2019,2021-05-04,11059,195,1,844,877,975,1054,1250,1500,3131,3645
105,2019,2021-05-04,11078,195,1,444,477,347,340,760,1000,1092,1657
105,2019,2021-05-04,11096,195,1,644,647,675,728,1692,1654,4304,2387
105,2019,2021-05-04,11114,195,1,844,877,965,1053,912,1327,2450,3403
105,2019,2021-05-04,11121,195,1,1379,1351,1399,1412,2176,1168,2738,3196
105,2019,2021-05-04,11124,195,1,1052,1071,1224,1340,1331,1867,1416,2274
105,2019,2021-05-04,11127,195,1,62,61,66,65,105,219,731,800
105,2019,2021-05-04,11128,195,1,110,99,90,100,2013,2077,2617,1759
105,2019,2021-05-04,11131,195,1,844,851,1025,780,1119,1293,2755,2662
105,2019,2021-05-04,11138,195,1,4223,4386,4174,4385,7060,9313,5615,5194
105,2019,2021-05-04,11149,195,1,844,877,747,868,1276,1240,1226,2400
105,2019,2021-05-04,11153,195,1,1374,1631,1374,1484,2007,2018,3224,3111
105,2019,2021-05-04,11158,195,1,1495,1641,1499,1662,1580,1604,3594,4036
105,2019,2021-05-04,11160,195,1,4658,4828,4238,4521,5930,6631,6565,6656
105,2019,2021-05-04,11161,195,1,2533,2658,2474,2514,3288,4626,5800,4471
105,2019,2021-05-04,11165,195,1,1223,1386,1136,1184,2222,2694,2410,3611
105,2019,2021-05-04,11166,195,1,1279,1308,1199,1219,1293,1314,2449,2609
105,2019,2021-05-04,11167,195,1,444,477,435,468,381,646,1384,2080
105,2019,2021-05-04,11168,195,1,844,877,827,898,248,1998,1990,2617
105,2019,2021-05-04,11173,195,1,879,908,899,1012,1014,1084,2700,2298
105,2019,2021-05-04,11174,195,1,3379,3508,3344,3562,5308,3393,7900,6650
105,2019,2021-05-04,11176,195,1,544,588,527,548,1057,1140,1177,300
105,2019,2021-05-04,11186,195,1,444,477,347,370,701,710,1332,2237
105,2019,2021-05-04,11187,195,1,2279,2290,2299,2362,1726,2684,5254,3113
105,2019,2021-05-04,11188,195,1,444,477,347,428,1004,957,1266,2066
105,2019,2021-05-04,11189,195,1,1089,1085,1049,1146,2055,2409,2406,2353
105,2019,2021-05-04,11190,195,1,844,877,775,878,1118,501,1998,2251
105,2019,2021-05-04,11191,195,1,844,877,747,858,909,1356,1455,2440
105,2019,2021-05-04,11192,195,1,844,877,775,880,1070,716,1757,1438
105,2019,2021-05-04,11193,195,1,844,880,975,1028,1463,1031,1704,2280
105,2019,2021-05-04,11194,195,1,744,777,725,778,1227,1498,3005,3340
105,2019,2021-05-04,11195,195,1,844,877,747,868,1396,989,4490,5850
105,2019,2021-05-04,11196,195,1,444,477,367,280,807,1015,1541,2542
105,2019,2021-05-04,11197,195,1,689,754,649,656,740,1261,2000,2571
105,2019,2021-05-04,11198,195,1,3379,3508,2989,3187,4338,7240,4528,3754
105,2019,2021-05-04,11199,195,1,244,277,270,280,262,319,949,1922
105,2019,2021-05-04,11200,195,1,1279,1290,1189,1351,816,1351,2431,3355
105,2019,2021-05-04,11201,195,1,4223,4386,4356,4410,8143,6026,8769,5883
105,2019,2021-05-04,11202,195,1,4223,4386,4364,4340,5002,8693,6680,6680
105,2019,2021-05-06,11060,227,1,4094,4193,683,780,1567,3228,1483,2152
105,2019,2021-05-06,11096,195,1,2964,2832,3168,3036,3313,3180,3500,3415
105,2019,2021-05-06,11138,227,1,4094,4193,683,780,4054,5460,1363,894
105,2019,2021-05-06,11156,227,1,20475,20963,3413,3900,7811,19106,19347,20680
105,2019,2021-05-06,11165,227,1,2048,2096,342,390,383,1212,1468,1388
105,2019,2021-05-06,11176,195,1,2075,1982,2218,2125,8041,7904,5798,5607
105,2019,2021-05-06,11186,195,1,2100,2006,2244,2150,2250,2180,2445,2344
105,2019,2021-05-08,11046,227,1,8816,9551,8449,9919,13943,15106,13363,15685
105,2019,2021-05-08,11124,227,1,802,760,760,755,802,760,760,755
105,2019,2021-05-08,11127,227,1,387,138,4591,4754,387,138,4591,4754
105,2019,2021-05-08,11144,227,1,10893,11337,16340,17005,6316,15568,4957,5322
105,2019,2021-05-08,11155,227,1,7478,8102,7168,8414,7009,7591,6715,7885
105,2019,2021-05-08,11211,227,1,3821,3979,5731,5969,10544,13845,9374,9135
105,2019,2021-05-08,11257,227,1,8927,9458,11244,12207,16404,23170,15757,16015
105,2019,2021-05-08,11274,227,1,7518,8144,7205,8458,8118,8796,7780,9133
105,2019,2021-05-18,11110,227,1,98,87,57,38,142,139,106,81
105,2019,2021-05-18,11203,227,1,945,803,912,840,944,803,911,840
105,2019,2021-05-18,11204,227,1,2149,1469,944,724,1878,1770,1857,2054
105,2019,2021-05-18,11273,227,1,1275,1286,1268,1191,1553,1598,1426,1393
105,2019,2021-05-19,11186,227,1,1632,1700,2450,2548,1477,1572,1859,1842
105,2019,2021-05-19,11237,227,1,1304,1357,1955,2034,1482,1477,1093,1348
105,2019,2021-05-30,11054,227,1,1197,1463,1796,2194,10,10,0,0
105,2019,2021-05-31,11134,227,1,3847,4392,3923,4043,3659,3896,3417,3246
105,2019,2021-05-31,11138,227,1,5038,4960,5010,4592,3631,4180,5786,5206
105,2019,2021-05-31,11162,227,1,6985,7974,7140,7351,3933,5125,5125,5242
105,2019,2021-05-31,11189,227,1,4750,5422,4851,4996,3652,4613,4299,4572
105,2019,2021-05-31,11197,227,1,1525,1432,275,268,598,656,681,666
105,2019,2021-05-31,11250,227,1,1525,1432,275,268,884,941,668,670
105,2019,2021-06-06,11106,195,1,956,861,651,773,3478,3419,2508,2425
105,2019,2021-06-06,11148,195,1,1914,1859,2024,1808,2441,2425,2170,1990
105,2019,2021-06-06,11162,195,1,8425,10764,11503,11103,9496,10369,9486,9247
105,2019,2021-06-06,11172,195,1,1325,1303,956,925,3075,2990,4271,4103
105,2019,2021-06-07,11053,227,1,27605,64408,12025,12017,33927,56781,32896,34554
105,2019,2021-06-07,11060,227,1,3344,6911,6020,6020,1182,2518,2780,2730
105,2019,2021-06-07,11126,227,1,2049,4236,3689,3689,4297,4483,3615,2282
105,2019,2021-06-07,11146,227,1,1510,3121,2718,2718,2460,9017,4707,4620
105,2019,2021-06-07,11169,227,1,8923,21203,3233,3365,19809,27538,23205,25797
105,2019,2021-06-07,11247,227,1,874,1663,305,318,569,1625,1340,1131
105,2019,2021-06-07,11258,227,1,3884,8026,6990,6990,6742,10805,5403,4492
105,2019,2021-06-09,11142,227,1,1588,1041,988,1864,463,524,666,641
105,2019,2021-06-09,11148,227,1,27,29,1451,1068,47,19,3170,2570
105,2019,2021-06-09,11149,227,1,169,46,2535,2418,149,39,2665,2594
105,2019,2021-06-09,11162,227,1,1447,960,3939,6105,878,929,3927,5170
105,2019,2021-06-09,11164,227,1,3355,4224,3699,3772,3807,4213,3268,3240
105,2019,2021-06-09,11182,227,1,350,392,322,336,593,705,756,700
105,2019,2021-06-09,11197,227,1,405,264,252,479,146,157,205,185
105,2019,2021-06-09,11270,227,1,233,297,257,263,101,133,140,155
105,2019,2021-06-10,11040,227,1,0,0,0,0,71,54,27,29
105,2019,2021-06-10,11055,227,1,0,0,0,0,876,674,337,360
105,2019,2021-06-10,11069,227,1,0,0,0,0,2846,2190,1094,1167
105,2019,2021-06-10,11074,227,1,0,0,0,0,285,219,110,117
105,2019,2021-06-10,11077,227,1,0,0,0,0,4388,3375,1688,1800
105,2019,2021-06-10,11088,227,1,0,0,0,0,620,477,238,254
105,2019,2021-06-10,11089,227,1,0,0,0,0,7076,5443,2721,2903
105,2019,2021-06-10,11094,227,1,6703,13798,10402,10019,3032,5898,5246,4107
105,2019,2021-06-10,11097,227,1,2079,4081,3601,3547,4136,10692,3449,3091
105,2019,2021-06-10,11106,227,1,100937,78769,42779,43479,30310,25548,13212,13944
105,2019,2021-06-10,11117,227,1,0,0,0,0,380,292,146,156
105,2019,2021-06-10,11125,227,1,0,0,0,0,3533,2718,1358,1449
105,2019,2021-06-10,11128,227,1,0,0,0,0,3822,2940,1470,1568
105,2019,2021-06-10,11137,227,1,5802,14437,8658,8869,2114,8214,4425,4089
105,2019,2021-06-10,11142,227,1,0,0,0,0,1053,809,405,431
105,2019,2021-06-10,11152,227,1,0,0,0,0,889,684,342,365
105,2019,2021-06-10,11153,227,1,0,0,0,0,6557,5044,2522,2690
105,2019,2021-06-10,11156,227,1,0,0,0,0,3836,2951,1475,1574
105,2019,2021-06-10,11157,227,1,0,0,0,0,1499,1154,576,615
105,2019,2021-06-10,11164,227,1,0,0,0,0,143,110,55,58
105,2019,2021-06-10,11166,227,1,2819,4423,4415,4468,6107,6792,3709,3567
105,2019,2021-06-10,11167,227,1,0,0,0,0,11422,8783,4395,4686
105,2019,2021-06-10,11182,227,1,0,0,0,0,658,507,254,271
105,2019,2021-06-10,11186,227,1,0,0,0,0,810,623,311,333
105,2019,2021-06-10,11200,227,1,0,0,0,0,2846,2190,1094,1167
105,2019,2021-06-10,11205,227,1,0,0,0,0,3021,2324,1162,1239
105,2019,2021-06-10,11237,227,1,0,0,0,0,4543,3494,1747,1864
105,2019,2021-06-10,11259,227,1,1964,3898,3401,3352,3854,10425,4369,4210
105,2019,2021-06-10,11267,227,1,0,0,0,0,118,91,46,48
105,2019,2021-06-10,11268,227,1,0,0,0,0,383,296,148,157
105,2019,2021-06-10,11269,227,1,0,0,0,0,1283,987,493,526
105,2019,2021-06-15,11048,227,1,2038,2319,2024,2144,2356,2455,2766,2780
105,2019,2021-06-15,11114,195,1,9226,14688,11626,12221,6523,10877,3464,2798
105,2019,2021-06-15,11255,227,1,2512,2858,2495,2644,2176,2344,2685,2986
105,2019,2021-06-16,11128,227,1,40113,49664,49664,51574,44716,55362,55362,57493
105,2019,2021-06-16,11135,227,1,12525,15507,15507,16104,11018,13643,13643,14167
105,2019,2021-06-16,11163,227,1,17330,21457,21457,22282,12693,15714,15714,16318
105,2019,2021-06-21,11104,227,1,10290,10115,7420,7175,8643,8498,6021,6335
105,2019,2021-06-22,11062,227,1,150,100,3500,3500,249,96,4244,3570
105,2019,2021-06-22,11064,227,1,150,100,3500,2500,188,78,1534,2050
105,2019,2021-06-22,11065,227,1,100,100,2000,2000,179,58,3280,2322
105,2019,2021-06-23,11145,227,1,1525,1448,1356,1271,2327,2417,2075,1998
105,2019,2021-06-23,11146,227,1,607,671,792,750,284,312,644,643
105,2019,2021-06-23,11149,227,1,3115,3449,4023,3824,1293,1299,1761,1744
105,2019,2021-06-23,11187,227,1,3218,3349,4892,4954,2810,3360,5003,4969
105,2019,2021-06-23,11188,227,1,2058,2142,3213,3087,2220,2461,4510,3623
105,2019,2021-06-23,11248,227,1,1459,1396,1453,1292,1704,1716,1259,1170
105,2019,2021-06-24,11246,227,1,3220,2940,4060,3780,1590,1632,2673,2554
105,2019,2021-06-27,11065,227,1,1241,1292,1057,1101,3740,1712,2099,1465
105,2019,2021-06-27,11075,227,1,6920,7204,5896,6136,9854,10583,8993,7320
105,2019,2021-06-27,11076,227,1,3754,3907,3198,3329,4292,4766,3770,3169
105,2019,2021-06-27,11089,227,1,16100,16757,13716,14274,8926,14439,10625,9273
105,2019,2021-06-27,11097,227,1,3528,3670,3005,3127,5227,4477,5404,4407
105,2019,2021-06-27,11157,227,1,3423,3563,2915,3035,2747,5086,5347,4448
105,2019,2021-06-27,11172,227,1,1472,1532,1253,1305,1833,2834,3203,2581
105,2019,2021-06-27,11201,227,1,2672,2686,2661,2481,2002,2058,2619,2461
105,2019,2021-06-28,11184,227,1,1155,1732,1039,1848,3168,3747,4411,4282
105,2019,2021-06-28,11249,227,1,6350,9236,5622,10004,5288,6175,6718,6767
105,2019,2021-06-28,11255,227,1,1155,1732,1039,1848,1229,1261,2253,2060
105,2019,2021-07-01,11117,227,1,12022,11220,14280,13478,20389,19166,14547,16572
105,2019,2021-07-01,11152,227,1,1226,1452,1848,2074,9167,8143,6320,6934
105,2019,2021-07-04,11166,195,1,1911,1846,1336,1277,2058,2023,1484,1435
105,2019,2021-07-04,11167,195,1,2332,2255,1632,1551,1618,1478,2197,2477
105,2019,2021-07-18,11078,227,1,2330,2676,2316,2478,2088,2398,3916,3866
105,2019,2021-07-18,11189,227,1,999,1146,993,1062,1196,1359,1184,974
105,2019,2021-07-24,11249,227,1,3187,3743,3327,3603,3637,4068,4059,3869
105,2019,2021-08-02,11104,227,1,1527,2025,1096,1096,1662,2307,1144,808
105,2019,2021-08-02,11165,227,1,1663,2061,883,883,1466,2021,219,464
105,2019,2021-08-04,11272,227,1,4491,5743,4023,6254,4989,5909,4395,6595
105,2019,2021-08-05,11128,227,1,1557,1505,1326,1282,2375,1872,1795,1626
105,2019,2021-08-05,11135,227,1,4452,4305,3793,3667,3378,8296,6934,7355
105,2019,2021-08-05,11149,227,1,3941,3811,3357,3247,3345,4256,4128,4072
105,2019,2021-08-05,11163,227,1,1902,1839,1620,1567,1295,1403,2070,1919
