PooledFundId,AllocationYear,ReportApprovedDate,AllocationtypeId,AllocationSourceId,Budget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls,DisabledMen,DisabledWomen,DisabledBoys,DisabledGirls,ReachedDisabledMen,ReachedDisabledWomen,ReachedDisabledBoys,ReachedDisabledGirls
70,2018,2019-07-08,164,2,465246.7,9598.0,38893.0,13464.0,13450.0,26064.0,98466.0,33787.0,34753.0,,,,,,,,
70,2018,2019-07-18,164,2,250007.55,2754.0,3204.0,2777.0,2953.0,2720.0,3019.0,2817.0,3297.0,,,,,,,,
70,2018,2019-07-19,161,1,299971.24,300.0,300.0,600.0,600.0,262.0,284.0,297.0,310.0,,,,,,,,
70,2018,2019-07-19,175,2,499163.98,1440.0,2160.0,3600.0,3600.0,2481.0,3029.0,3280.0,3128.0,,,,,,,,
70,2018,2019-07-22,175,2,873736.66,162.0,63136.0,9009.0,9007.0,229.0,48178.0,16420.0,17616.0,,,,,,,,
70,2018,2019-07-22,187,1,1723229.86,15314.0,94668.0,149557.0,146461.0,15314.0,82105.0,114631.0,109853.0,,,,,,,,
70,2018,2019-07-25,164,2,333000.0,275.0,315.0,470.0,470.0,316.0,328.0,412.0,418.0,,,,,,,,
70,2018,2019-08-01,164,2,548924.08,8712.0,12672.0,8711.0,9504.0,17964.0,17618.0,12166.0,12852.0,,,,,,,,
70,2018,2019-08-01,175,2,382087.18,4808.0,38198.0,9940.0,9680.0,6448.0,51245.0,13334.0,12989.0,,,,,,,,
70,2018,2019-08-02,175,2,299857.07,1320.0,1584.0,1848.0,1848.0,1168.0,1495.0,1866.0,1631.0,,,,,,,,
70,2018,2019-08-06,175,2,183127.4,1340.0,4900.0,2680.0,2000.0,3844.0,9781.0,6466.0,5921.0,,,,,,,,
70,2018,2019-08-14,175,2,588320.36,1958.0,3039.0,3908.0,4080.0,3535.0,4105.0,4101.0,3788.0,,,,,,,,
70,2018,2019-08-14,187,1,550933.64,2990.0,3360.0,4268.0,4632.0,3821.0,4440.0,4214.0,3944.0,,,,,,,,
70,2018,2019-08-15,175,2,318239.27,13143.0,34244.0,13634.0,13052.0,15288.0,29789.0,13055.0,16024.0,,,,,,,,
70,2018,2019-08-17,175,2,300391.8,1488.0,1624.0,1759.0,1894.0,1146.0,1406.0,1995.0,1957.0,,,,,,,,
70,2018,2019-08-26,175,2,997755.74,4693.0,4940.0,7163.0,7904.0,8638.0,10338.0,15111.0,14695.0,,,,,,,,
70,2018,2019-08-27,175,2,297983.23,1170.0,1230.0,2331.0,2469.0,741.0,1462.0,2002.0,2065.0,,,,,,,,
70,2018,2019-08-29,175,2,529013.0,6909.0,8906.0,11835.0,11960.0,7198.0,9293.0,12473.0,12376.0,,,,,,,,
70,2018,2019-08-30,161,1,1218115.39,1750.0,1750.0,3000.0,3000.0,2727.0,2795.0,3965.0,3927.0,,,,,,,,
70,2018,2019-08-30,175,2,265065.22,1374.0,1688.0,2014.0,2424.0,1040.0,291.0,1448.0,1668.0,,,,,55.0,15.0,5.0,2.0
70,2018,2019-08-30,187,1,497036.4,2495.0,3118.0,2713.0,3274.0,2786.0,3624.0,3524.0,3750.0,,,,,,,,
70,2018,2019-09-04,175,2,349773.37,1200.0,1200.0,2500.0,2300.0,1888.0,2124.0,2680.0,2030.0,,,,,,,,
70,2018,2019-09-10,187,1,494303.61,2519.0,2863.0,3169.0,3299.0,2802.0,3875.0,4614.0,4848.0,,,,,167.0,216.0,219.0,207.0
70,2018,2019-09-17,187,1,677680.61,22954.0,24060.0,7.0,4.0,23713.0,23122.0,4.0,1.0,,,,,,,,
70,2018,2019-09-19,175,2,930995.71,7554.0,9147.0,12154.0,12058.0,9550.0,9330.0,17230.0,16707.0,,,,,,,,
70,2018,2019-09-20,161,1,1171051.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
70,2018,2019-09-23,187,1,399854.63,122.0,99.0,8.0,5.0,156.0,127.0,3.0,8.0,,,,,,,,
70,2018,2019-09-25,164,2,233237.73,1900.0,3500.0,4500.0,4500.0,3903.0,5245.0,6167.0,6168.0,,,,,16.0,,50.0,22.0
70,2018,2019-10-04,175,2,526934.34,2080.0,3120.0,3900.0,3900.0,2150.0,2361.0,2716.0,2587.0,,,,,47.0,53.0,69.0,62.0
70,2018,2019-10-07,187,1,1437527.38,5398.0,6200.0,7771.0,7415.0,11277.0,15422.0,17322.0,17496.0,,,,,50.0,61.0,90.0,82.0
70,2018,2019-10-10,175,2,252086.65,335.0,315.0,,,401.0,249.0,,,,,,,,,,
70,2018,2019-10-11,142,1,3646303.63,13250.0,13250.0,27750.0,27750.0,17851.0,18918.0,24842.0,24822.0,,,,,,,,
70,2018,2019-10-11,161,1,352055.68,2756.0,2650.0,2650.0,2544.0,705.0,991.0,1450.0,1403.0,,,,,18.0,22.0,28.0,21.0
70,2018,2019-10-21,175,2,446579.63,5331.0,22463.0,24653.0,24765.0,14314.0,19891.0,21161.0,20938.0,,,,,,,,
70,2018,2019-10-22,187,1,1169879.16,4571.0,7205.0,8581.0,8428.0,4376.0,6824.0,8073.0,7734.0,,,,,871.0,1073.0,920.0,884.0
70,2018,2019-10-24,187,1,438697.35,38852.0,40438.0,18649.0,19410.0,20245.0,40490.0,13159.0,27330.0,,,,,,,,
70,2018,2019-11-01,164,2,546659.92,156.0,106.0,2500.0,2418.0,217.0,95.0,3431.0,2645.0,,,,,,,108.0,26.0
70,2018,2019-11-01,175,2,798553.84,4722.0,5114.0,7538.0,7730.0,4718.0,4978.0,6978.0,7160.0,,,,,85.0,100.0,4.0,4.0
70,2018,2019-11-01,187,1,1897144.5299999998,2075.0,2070.0,14684.0,15954.0,2334.0,2617.0,16505.0,17448.0,,,,,148.0,47.0,194.0,109.0
70,2018,2019-11-08,175,2,295859.28,151200.0,165600.0,192447.0,210753.0,95383.0,109009.0,119236.0,130577.0,,,,,,,,
70,2018,2019-11-27,175,2,538298.54,8622.0,9531.0,12707.0,14522.0,10182.0,11255.0,14992.0,17145.0,,,,,,,,
70,2018,2019-11-28,164,2,288519.72,842.0,133.0,144.0,84.0,1372.0,754.0,364.0,297.0,,,,,506.0,113.0,83.0,44.0
70,2018,2019-11-28,175,2,465661.86,2520.0,15552.0,11143.0,11603.0,3028.0,26096.0,42067.0,31111.0,,,,,,,,
70,2018,2019-11-28,187,1,344351.12,1103.0,1653.0,1722.0,2412.0,1103.0,1653.0,1722.0,2412.0,,,,,18.0,9.0,2.0,2.0
70,2018,2019-12-03,142,1,299493.1,2939.0,3542.0,3556.0,3789.0,2463.0,2565.0,4532.0,4763.0,,,,,,,,
70,2018,2019-12-05,187,1,636716.3899999999,11011.0,13485.0,23244.0,20555.0,8153.0,12455.0,35993.0,37399.0,,,,,,,,
70,2018,2019-12-10,164,2,1616111.58,10016.0,29470.0,12284.0,21970.0,5334.0,39585.0,13469.0,29035.0,,,,,7.0,47.0,55.0,67.0
70,2018,2019-12-10,187,1,287892.63,1900.0,4430.0,6089.0,8581.0,2783.0,4826.0,6941.0,7892.0,,,,,,,,
70,2018,2019-12-26,164,2,716779.06,1422.0,2256.0,1115.0,1423.0,2321.0,3172.0,948.0,1489.0,,,,,,,,
70,2018,2020-01-14,164,2,561862.18,70.0,82.0,1076.0,1164.0,86.0,111.0,1633.0,2072.0,,,,,,,,
70,2018,2020-01-14,187,1,999972.94,519.0,363.0,9167.0,8570.0,808.0,536.0,17556.0,15683.0,,,,,17.0,8.0,921.0,416.0
70,2018,2020-01-16,175,2,681355.46,2250.0,2400.0,2575.0,3175.0,1951.0,1664.0,1644.0,1467.0,,,,,,,,
70,2018,2020-01-22,161,1,2259361.88,14070.0,14269.0,16689.0,15683.0,8092.0,7865.0,10255.0,9918.0,,,,,,,,
70,2018,2020-01-23,187,1,1792099.6,2349.0,2345.0,7416.0,7437.0,2708.0,2460.0,7085.0,6855.0,,,,,71.0,32.0,86.0,9.0
70,2018,2020-01-27,187,1,496514.25,408.0,504.0,744.0,744.0,513.0,523.0,542.0,516.0,,,,,59.0,14.0,2.0,
70,2018,2020-02-04,187,1,870566.66,470.0,547.0,12411.0,12710.0,1232.0,1741.0,12531.0,13062.0,,,,,2.0,,8.0,9.0
70,2018,2020-02-05,175,2,7213211.86,28204.0,30768.0,34614.0,34614.0,30882.0,34079.0,46425.0,45841.0,,,,,380.0,381.0,762.0,762.0
70,2018,2020-02-13,187,1,2525109.7,34147.0,39824.0,46776.0,43912.0,30924.0,36168.0,44397.0,41172.0,,,,,,,,
70,2018,2020-02-17,175,2,812783.77,11130.0,12172.0,11044.0,11820.0,13086.0,20661.0,17092.0,18141.0,,,,,210.0,285.0,200.0,205.0
70,2018,2020-03-05,187,1,999031.39,218.0,208.0,6770.0,8211.0,248.0,251.0,9075.0,10169.0,,,,,,,58.0,45.0
70,2018,2020-03-10,187,1,2165397.46,316567.0,314435.0,271494.0,327715.0,232575.0,240376.0,194527.0,230644.0,,,,,28.0,10.0,7.0,15.0
70,2018,2020-03-27,164,2,677654.22,2304.0,2652.0,38873.0,41884.0,2758.0,3128.0,39060.0,34912.0,,,,,,,9.0,10.0
70,2018,2020-04-02,164,2,565201.39,127.0,49.0,1318.0,1228.0,128.0,47.0,1401.0,1289.0,,,,,,,,
70,2018,2020-04-07,187,1,2600581.5,13000.0,13000.0,19500.0,19500.0,12437.0,14806.0,23028.0,21424.0,,,,,,,,
70,2018,2020-04-27,187,1,650004.99,16700.0,17000.0,19000.0,20000.0,14288.0,15280.0,16618.0,16389.0,,,,,225.0,245.0,225.0,240.0
70,2018,2020-05-06,187,1,2182928.0,42456.0,55099.0,63276.0,76631.0,44108.0,54347.0,72012.0,87931.0,,,,,,25.0,32.0,27.0
70,2018,2020-06-24,187,1,431197.67,2201.0,2679.0,3336.0,3350.0,2201.0,2679.0,3336.0,3350.0,,,,,306.0,294.0,533.0,400.0
70,2018,2020-07-01,164,2,715069.82,84.0,103.0,7104.0,7746.0,115.0,72.0,7944.0,7246.0,,,,,,,8.0,9.0
70,2018,2020-08-21,164,2,399560.47,2100.0,6500.0,3100.0,6200.0,1715.0,4268.0,2589.0,3674.0,,,,,,98.0,,93.0
70,2018,2020-08-26,187,1,295350.35,5790.0,3330.0,5721.0,6009.0,10547.0,9352.0,8253.0,6069.0,,,,,1491.0,1322.0,1159.0,876.0
70,2018,2020-09-15,187,1,600000.0,550.0,550.0,50.0,50.0,220.0,209.0,43.0,38.0,,,,,1.0,1.0,1.0,1.0
70,2018,2020-10-24,164,2,1094820.04,18233.0,19918.0,6812.0,7607.0,21915.0,36767.0,10783.0,14693.0,,,,,1.0,12.0,,7.0
70,2018,2020-10-24,175,2,434243.06,17196.0,14166.0,10048.0,7804.0,10099.0,17843.0,9305.0,8810.0,,,,,,,,
70,2018,2020-10-24,187,1,1206644.9000000001,30766.0,37765.0,14479.0,14020.0,26308.0,42331.0,17381.0,15931.0,,,,,,,,
70,2018,2020-12-15,175,2,554360.24,26074.0,30720.0,39019.0,35166.0,28028.0,32956.0,39415.0,35481.0,,,,,819.0,965.0,712.0,779.0
70,2019,2019-09-24,193,1,350000.01,8378.0,10768.0,14280.0,14236.0,7068.0,9101.0,12235.0,11938.0,,,,,,,,
70,2019,2019-10-31,193,1,904987.84,56.0,48.0,48.0,48.0,56.0,48.0,48.0,48.0,,,,,,,,
70,2019,2020-01-06,204,2,497550.0,2114.0,2114.0,3171.0,3171.0,2256.0,3011.0,5179.0,3876.0,59.0,59.0,59.0,60.0,86.0,64.0,97.0,131.0
70,2019,2020-01-17,204,2,499102.57,5698.0,6099.0,9467.0,9773.0,6128.0,6561.0,10333.0,10688.0,101.0,27.0,50.0,40.0,113.0,45.0,101.0,71.0
70,2019,2020-02-24,204,2,645655.08,4375.0,5311.0,6698.0,6794.0,7215.0,10823.0,11408.0,10431.0,223.0,150.0,230.0,112.0,58.0,40.0,60.0,28.0
70,2019,2020-03-10,204,2,220393.55,413.0,12546.0,10364.0,10549.0,679.0,19713.0,10552.0,10980.0,6.0,249.0,270.0,265.0,40.0,108.0,128.0,138.0
70,2019,2020-03-18,204,2,993000.08,11979.0,9032.0,6249.0,5397.0,5959.0,5117.0,3578.0,3362.0,28.0,30.0,27.0,27.0,135.0,67.0,57.0,44.0
70,2019,2020-04-06,204,2,718959.51,24936.0,25773.0,18533.0,13400.0,29558.0,30947.0,26574.0,20984.0,492.0,509.0,361.0,279.0,236.0,180.0,172.0,116.0
70,2019,2020-04-09,204,2,610599.68,5030.0,6860.0,9040.0,6730.0,8678.0,25691.0,11027.0,11625.0,103.0,81.0,55.0,67.0,114.0,129.0,94.0,94.0
70,2019,2020-04-15,204,2,929367.8500000001,23865.0,25658.0,28310.0,29714.0,27915.0,29798.0,33378.0,35078.0,23.0,15.0,27.0,12.0,73.0,63.0,70.0,47.0
70,2019,2020-04-16,204,2,749977.23,7008.0,8676.0,9389.0,9856.0,7765.0,9361.0,10527.0,10756.0,127.0,67.0,47.0,13.0,127.0,67.0,47.0,13.0
70,2019,2020-04-16,221,1,482996.4,4378.0,4669.0,8338.0,8886.0,7960.0,8458.0,15946.0,16702.0,79.0,69.0,56.0,72.0,34.0,48.0,39.0,54.0
70,2019,2020-04-20,193,1,3416636.26,5250.0,5750.0,7000.0,7000.0,5242.0,5531.0,8131.0,7316.0,472.0,518.0,630.0,630.0,101.0,83.0,110.0,112.0
70,2019,2020-04-27,204,2,330849.62,3245.0,3065.0,2480.0,2667.0,3381.0,3318.0,2990.0,3141.0,15.0,15.0,20.0,15.0,4.0,3.0,4.0,2.0
70,2019,2020-05-05,204,2,814489.56,1091.0,1134.0,1374.0,1433.0,1266.0,1472.0,1986.0,1749.0,144.0,138.0,114.0,109.0,49.0,625.0,110.0,70.0
70,2019,2020-05-06,204,2,1210905.8399999999,41319.0,43328.0,57888.0,56077.0,35222.0,49112.0,58182.0,56258.0,3089.0,3134.0,4054.0,3951.0,4206.0,6163.0,6573.0,6314.0
70,2019,2020-05-08,221,1,835666.74,6414.0,7043.0,6202.0,6216.0,6414.0,7043.0,6202.0,6216.0,42.0,69.0,103.0,57.0,42.0,69.0,103.0,57.0
70,2019,2020-05-12,221,1,927441.39,1636.0,2241.0,2543.0,3751.0,3673.0,4236.0,5585.0,5776.0,65.0,42.0,45.0,30.0,84.0,57.0,61.0,41.0
70,2019,2020-05-13,204,2,328259.3,472.0,556.0,525.0,567.0,514.0,544.0,501.0,395.0,30.0,20.0,32.0,15.0,8.0,7.0,40.0,22.0
70,2019,2020-06-08,204,2,145771.45,,4751.0,6004.0,5730.0,,6203.0,7254.0,6821.0,,22.0,57.0,44.0,,25.0,61.0,57.0
70,2019,2020-06-08,221,1,267799.6,600.0,5280.0,3225.0,4060.0,676.0,8445.0,5067.0,5508.0,6.0,53.0,32.0,40.0,37.0,105.0,49.0,49.0
70,2019,2020-06-23,204,2,875330.35,46041.0,105479.0,34538.0,34500.0,50443.0,132942.0,50398.0,50822.0,2100.0,4360.0,2563.0,2625.0,2231.0,4518.0,3680.0,3505.0
70,2019,2020-06-23,221,1,226535.29,1584.0,1056.0,1008.0,1152.0,4534.0,2784.0,8290.0,4499.0,269.0,180.0,171.0,196.0,1093.0,751.0,683.0,820.0
70,2019,2020-07-06,221,1,278743.75,19440.0,18000.0,,,26874.0,26309.0,,,100.0,125.0,,,23.0,23.0,,
70,2019,2020-07-07,204,2,340201.47,1017.0,1183.0,1567.0,1733.0,1786.0,1736.0,2345.0,2176.0,13.0,14.0,22.0,22.0,80.0,74.0,94.0,89.0
70,2019,2020-07-10,221,1,292383.81,1403.0,1560.0,1642.0,1841.0,1403.0,1560.0,1642.0,1841.0,15.0,19.0,42.0,46.0,15.0,19.0,42.0,46.0
70,2019,2020-07-10,234,1,799397.0,2802.0,3237.0,4885.0,4428.0,2800.0,3243.0,4904.0,4429.0,48.0,57.0,82.0,57.0,48.0,60.0,88.0,59.0
70,2019,2020-07-15,204,2,999922.42,54677.0,59566.0,55566.0,56899.0,34787.0,49576.0,80061.0,66671.0,1771.0,1172.0,687.0,447.0,1021.0,807.0,910.0,759.0
70,2019,2020-07-17,234,1,1299938.72,6980.0,7901.0,7932.0,9862.0,10935.0,12085.0,16663.0,17654.0,230.0,264.0,235.0,308.0,305.0,333.0,389.0,383.0
70,2019,2020-07-18,221,1,298814.61,4409.0,5737.0,9330.0,8496.0,3923.0,5931.0,10197.0,10027.0,661.0,861.0,1400.0,1274.0,341.0,430.0,930.0,873.0
70,2019,2020-07-21,204,2,799156.79,19118.0,23609.0,12621.0,7957.0,20049.0,24329.0,13418.0,8353.0,143.0,112.0,70.0,61.0,260.0,165.0,108.0,90.0
70,2019,2020-07-23,221,1,1720205.44,24393.0,27134.0,32162.0,33804.0,27803.0,30202.0,34202.0,36456.0,209.0,209.0,224.0,246.0,513.0,556.0,539.0,564.0
70,2019,2020-07-23,226,2,433328.58,7313.0,8743.0,10591.0,11924.0,8309.0,9763.0,11527.0,13178.0,125.0,134.0,98.0,56.0,239.0,256.0,213.0,131.0
70,2019,2020-07-24,221,1,1144767.38,6308.0,7199.0,8422.0,8053.0,5516.0,6721.0,9959.0,9170.0,224.0,223.0,288.0,273.0,272.0,249.0,243.0,303.0
70,2019,2020-08-07,204,2,573700.44,3245.0,3564.0,3853.0,4318.0,3701.0,4036.0,5283.0,4961.0,126.0,96.0,67.0,160.0,83.0,74.0,46.0,120.0
70,2019,2020-08-10,204,2,650640.79,1819.0,2271.0,2452.0,2542.0,2792.0,3100.0,2536.0,2655.0,34.0,43.0,46.0,48.0,137.0,45.0,57.0,52.0
70,2019,2020-08-10,221,1,591290.29,3220.0,4103.0,3769.0,3923.0,3698.0,4281.0,3997.0,4109.0,25.0,22.0,9.0,9.0,27.0,33.0,17.0,19.0
70,2019,2020-08-10,234,1,1893029.05,10464.0,12892.0,14371.0,13163.0,10609.0,13764.0,13862.0,13654.0,187.0,240.0,311.0,277.0,138.0,122.0,85.0,61.0
70,2019,2020-08-11,204,2,676203.46,15213.0,14797.0,16871.0,16126.0,11709.0,22374.0,15531.0,16378.0,358.0,350.0,507.0,507.0,470.0,99.0,263.0,108.0
70,2019,2020-08-11,221,1,1455060.87,74002.0,79929.0,85820.0,89020.0,71891.0,74716.0,86718.0,88387.0,919.0,1211.0,608.0,600.0,96.0,101.0,120.0,125.0
70,2019,2020-08-12,204,2,1145137.6,11394.0,48077.0,20232.0,24088.0,14679.0,101997.0,29155.0,30027.0,1324.0,12783.0,3465.0,3455.0,1541.0,15701.0,4065.0,5306.0
70,2019,2020-08-12,221,1,308132.48,13597.0,14110.0,9227.0,8555.0,16939.0,15417.0,12335.0,9727.0,673.0,687.0,466.0,448.0,990.0,646.0,585.0,400.0
70,2019,2020-08-14,204,2,1419350.88,324.0,476.0,9895.0,10764.0,408.0,390.0,10107.0,11312.0,,,91.0,82.0,,,244.0,259.0
70,2019,2020-08-14,221,1,1710389.16,7995.0,17170.0,11714.0,12193.0,5146.0,14472.0,11915.0,12555.0,667.0,734.0,885.0,942.0,538.0,832.0,144.0,117.0
70,2019,2020-08-17,204,2,1176994.78,5397.0,5595.0,7389.0,7305.0,9339.0,10263.0,13109.0,13489.0,,,32.0,40.0,,,40.0,32.0
70,2019,2020-08-17,221,1,705543.58,,19255.0,,6111.0,,19255.0,,6111.0,,19255.0,,6111.0,,380.0,,120.0
70,2019,2020-08-18,221,1,322350.88,986.0,1450.0,1566.0,1798.0,1377.0,1672.0,2190.0,1934.0,57.0,30.0,47.0,24.0,92.0,53.0,77.0,37.0
70,2019,2020-08-20,204,2,164994.0,4388.0,6231.0,4431.0,4327.0,5555.0,12353.0,9192.0,9614.0,200.0,105.0,,,60.0,54.0,,
70,2019,2020-08-25,226,2,230000.02,500.0,500.0,750.0,750.0,544.0,839.0,1167.0,1157.0,44.0,31.0,35.0,44.0,43.0,31.0,35.0,43.0
70,2019,2020-08-25,234,1,200000.0,2185.0,2950.0,9265.0,8650.0,3726.0,3693.0,7900.0,7322.0,325.0,445.0,930.0,845.0,36.0,36.0,414.0,342.0
70,2019,2020-08-26,226,2,445564.72,12525.0,15275.0,25360.0,26004.0,17116.0,18082.0,30920.0,32080.0,183.0,157.0,142.0,101.0,183.0,160.0,150.0,106.0
70,2019,2020-08-28,221,1,338187.41,9800.0,9600.0,13000.0,15000.0,10026.0,13672.0,16241.0,22442.0,25.0,25.0,75.0,75.0,25.0,25.0,75.0,79.0
70,2019,2020-08-31,204,2,352814.05,576.0,885.0,1607.0,1770.0,563.0,1273.0,1670.0,1850.0,53.0,25.0,47.0,19.0,96.0,13.0,97.0,95.0
70,2019,2020-08-31,221,1,699018.16,3809.0,4454.0,6563.0,6357.0,4514.0,5234.0,7464.0,7146.0,82.0,100.0,142.0,138.0,123.0,150.0,214.0,208.0
70,2019,2020-09-11,204,2,416872.0,2012.0,1966.0,369.0,369.0,2012.0,1971.0,369.0,369.0,1020.0,1000.0,200.0,200.0,1020.0,1000.0,200.0,200.0
70,2019,2020-09-14,204,2,479682.07,360.0,150.0,,,370.0,140.0,,,,,,,370.0,140.0,,
70,2019,2020-09-18,221,1,493446.94,2076.0,2294.0,2612.0,2643.0,2016.0,2107.0,2737.0,2618.0,106.0,117.0,133.0,134.0,101.0,87.0,48.0,37.0
70,2019,2020-09-18,234,1,558689.97,5016.0,5244.0,6156.0,6384.0,3361.0,4293.0,5589.0,5211.0,42.0,44.0,51.0,53.0,45.0,48.0,54.0,56.0
70,2019,2020-09-20,221,1,235567.52,375.0,700.0,195.0,115.0,113.0,1865.0,80.0,182.0,,,,,,,,
70,2019,2020-09-25,226,2,576347.58,2645.0,3262.0,3585.0,3187.0,7039.0,8820.0,5359.0,5732.0,45.0,76.0,19.0,23.0,158.0,104.0,102.0,68.0
70,2019,2020-10-05,204,2,632949.94,14300.0,12977.0,8713.0,5500.0,16045.0,15468.0,8820.0,5234.0,408.0,170.0,280.0,120.0,433.0,160.0,296.0,120.0
70,2019,2020-10-05,234,1,692681.89,3538.0,5242.0,57406.0,59502.0,4995.0,7811.0,59030.0,58334.0,84.0,82.0,250.0,251.0,55.0,84.0,295.0,292.0
70,2019,2020-10-06,204,2,280502.3,1019.0,4248.0,983.0,3914.0,755.0,5039.0,392.0,2872.0,,50.0,,50.0,,104.0,47.0,47.0
70,2019,2020-10-07,234,1,1165863.69,8298.0,10733.0,12264.0,11827.0,8288.0,11716.0,12313.0,10900.0,267.0,300.0,341.0,307.0,209.0,186.0,119.0,90.0
70,2019,2020-10-08,204,2,1350973.27,5454.0,19539.0,14531.0,15071.0,6884.0,24713.0,11133.0,12021.0,200.0,228.0,175.0,180.0,6.0,38.0,97.0,118.0
70,2019,2020-10-12,204,2,526987.84,4465.0,17840.0,4465.0,17862.0,7467.0,25726.0,14724.0,22763.0,150.0,235.0,150.0,230.0,56.0,283.0,156.0,170.0
70,2019,2020-10-13,234,1,1083030.57,8713.0,12340.0,8144.0,11950.0,8342.0,11450.0,11210.0,12567.0,263.0,313.0,176.0,289.0,374.0,232.0,249.0,210.0
70,2019,2020-10-16,204,2,742790.11,3575.0,4060.0,4473.0,4507.0,3771.0,4169.0,5229.0,5037.0,107.0,119.0,138.0,134.0,119.0,134.0,154.0,149.0
70,2019,2020-10-19,226,2,800821.66,24282.0,36423.0,41039.0,39430.0,57178.0,65795.0,14714.0,15682.0,3873.0,5829.0,6573.0,6314.0,6990.0,8046.0,1726.0,1852.0
70,2019,2020-10-20,204,2,1052765.34,6766.0,7008.0,5830.0,5548.0,7561.0,9308.0,9700.0,10047.0,132.0,28.0,12.0,11.0,132.0,39.0,34.0,23.0
70,2019,2020-10-20,221,1,694481.47,2702.0,3000.0,4062.0,4424.0,2793.0,2973.0,4095.0,3845.0,95.0,109.0,40.0,45.0,49.0,64.0,24.0,37.0
70,2019,2020-10-22,204,2,761036.55,298.0,122.0,3483.0,2801.0,115.0,80.0,4359.0,3710.0,,,21.0,3.0,,,25.0,4.0
70,2019,2020-10-22,221,1,797884.65,5986.0,6289.0,7421.0,6172.0,7255.0,7612.0,9076.0,7441.0,247.0,258.0,323.0,247.0,247.0,258.0,323.0,247.0
70,2019,2020-10-24,204,2,369262.35,901.0,1051.0,1176.0,1183.0,1144.0,1215.0,1620.0,1580.0,26.0,19.0,15.0,17.0,27.0,26.0,35.0,34.0
70,2019,2020-10-26,221,1,896954.56,3467.0,3645.0,4440.0,4611.0,3666.0,4165.0,5627.0,5381.0,420.0,490.0,538.0,522.0,379.0,642.0,450.0,615.0
70,2019,2020-10-26,226,2,299984.93,142.0,58.0,,,111.0,89.0,,,3.0,,,,27.0,21.0,,
70,2019,2020-10-26,234,1,1251199.2200000002,6539.0,8707.0,11812.0,12329.0,6539.0,8707.0,11812.0,12329.0,161.0,198.0,176.0,168.0,110.0,185.0,145.0,161.0
70,2019,2020-10-30,234,1,775377.32,41264.0,45234.0,62467.0,66773.0,34077.0,37665.0,52014.0,55600.0,25.0,35.0,40.0,50.0,150.0,204.0,215.0,222.0
70,2019,2020-11-11,204,2,591704.23,112.0,100.0,2760.0,2760.0,123.0,70.0,3292.0,3386.0,3.0,4.0,15.0,18.0,5.0,7.0,54.0,44.0
70,2019,2020-11-12,204,2,836908.91,184.0,486.0,1750.0,1750.0,269.0,472.0,2087.0,1710.0,,,450.0,450.0,,,916.0,675.0
70,2019,2020-11-15,204,2,521042.88,3575.0,3952.0,1344.0,1302.0,4702.0,6346.0,2128.0,2496.0,227.0,180.0,112.0,96.0,221.0,239.0,133.0,129.0
70,2019,2020-11-23,204,2,815002.63,233.0,133.0,4381.0,4277.0,208.0,158.0,5809.0,6144.0,,,35.0,21.0,,,102.0,56.0
70,2019,2020-11-26,204,2,765079.57,841.0,663.0,22.0,13.0,1017.0,671.0,44.0,28.0,185.0,23.0,22.0,13.0,376.0,73.0,40.0,20.0
70,2019,2020-12-03,221,1,386334.2,1200.0,1300.0,1150.0,1350.0,1316.0,1898.0,1810.0,1636.0,130.0,80.0,120.0,130.0,26.0,28.0,39.0,30.0
70,2019,2020-12-03,234,1,1987089.08,25200.0,25200.0,37800.0,37800.0,21524.0,27039.0,27485.0,31832.0,2520.0,2520.0,3780.0,3780.0,828.0,376.0,256.0,272.0
70,2019,2020-12-08,226,2,249644.36,400.0,200.0,,,355.0,245.0,,,,,,,86.0,53.0,,
70,2019,2020-12-09,204,2,418954.81,23238.0,22131.0,33198.0,32091.0,23238.0,22131.0,33198.0,32091.0,,,,,,,,
70,2019,2020-12-11,221,1,394521.39,3014.0,4912.0,21816.0,23764.0,19344.0,19164.0,14063.0,4471.0,120.0,196.0,872.0,950.0,138.0,28.0,132.0,115.0
70,2019,2020-12-14,204,2,7595650.66,32265.0,32929.0,34702.0,34846.0,43330.0,49508.0,53276.0,50346.0,4639.0,4410.0,4530.0,4568.0,4539.0,4908.0,3743.0,3904.0
70,2019,2020-12-28,204,2,800014.6,4732.0,4924.0,7097.0,7387.0,4732.0,4924.0,7097.0,7387.0,,,,,,,,
70,2019,2021-01-04,204,2,1134552.24,6702.0,7862.0,7866.0,8559.0,10437.0,10433.0,10118.0,9996.0,5290.0,6250.0,6008.0,6488.0,21.0,9.0,13.0,13.0
70,2019,2021-01-04,226,2,697459.61,5644.0,8185.0,8252.0,10179.0,9516.0,10414.0,11413.0,10281.0,53.0,27.0,50.0,50.0,132.0,67.0,76.0,79.0
70,2019,2021-01-05,221,1,698031.11,3914.0,4661.0,5987.0,5730.0,5221.0,6189.0,8542.0,7793.0,157.0,83.0,85.0,63.0,100.0,100.0,100.0,100.0
70,2019,2021-01-05,234,1,427037.0,2959.0,3042.0,5621.0,6379.0,2157.0,3671.0,4325.0,4334.0,42.0,48.0,211.0,238.0,45.0,68.0,188.0,247.0
