LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
2560,Kirkuk -> Al Hawiga -> Al Abassy,Kirkuk,35.4667,44.3167
2561,Nineveh -> Al Ba'aj -> Markaz Al Ba'aj,Nineveh,36.3594,43.1528
2562,Al Anbar -> Heet,Al Anbar,32.9,41.6
2563,Diyala -> Al Khalis -> Al Mansouriyah,Diyala,33.8833,45.0667
2564,Al Anbar -> Heet -> Al Baghdady,Al Anbar,32.9,41.6
2565,Al Anbar -> Heet -> Kubaisa,Al Anbar,32.9,41.6
2566,Al Anbar -> Heet -> Markaz Heet,Al Anbar,32.9,41.6
2567,Al Anbar -> Haditha -> Barwana,Al Anbar,32.9,41.6
2568,Al Anbar -> Al Ka'im -> Al Obiadi,Al Anbar,32.9,41.6
2569,Salah Al-Din -> Al Daur -> Hamreen,Salah Al-Din,34.45,43.5833
2570,Baghdad -> Al Resafa,Baghdad,33.291026,44.467142
2571,Salah Al-Din -> Balad,Salah Al-Din,34.45,43.5833
2572,Al Anbar -> Al Ka'im,Al Anbar,32.9,41.6
2573,Kirkuk -> Al Hawiga -> Al Zab,Kirkuk,35.4667,44.3167
2574,Kirkuk -> Al Hawiga -> Al Riyad,Kirkuk,35.4667,44.3167
2575,Nineveh -> Sinjar -> Markaz Sinjar,Nineveh,36.3594,43.1528
2576,Dahuk -> Sumel -> Markaz Sumel,Dahuk,36.867391,42.998858
2577,Al Anbar -> Ana -> Markaz Ana,Al Anbar,32.9,41.6
2578,Al Anbar -> Al Qa'em -> Al Rummaneh,Al Anbar,32.9,41.6
2579,Nineveh -> Sinjar -> Al Shamal,Nineveh,36.3594,43.1528
2580,Baghdad -> Al Kadhmiyah -> Abu Ghraib,Baghdad,33.291026,44.467142
2581,Nineveh -> Al Ba'aj,Nineveh,36.3594,43.1528
2582,Salah Al-Din -> Balad -> Al Duloeyah,Salah Al-Din,34.45,43.5833
2583,Salah Al-Din -> Balad -> Yathreb,Salah Al-Din,34.45,43.5833
2584,Al Sulaymaniyah -> Al Sulaymaniya -> Qaradagh,Al Sulaymaniyah,35.549701,45.444317
2585, Al Sulaymaniyah,Al Sulaymaniyah,35.549701,45.444317
2586, Dahuk,Dahuk,36.867391,42.998858
2587, Erbil,Erbil,36.1911,44.0092
2588, Nineveh,Nineveh,36.3594,43.1528
2589, Baghdad > Al Karkh > Al Mansour,Baghdad,33.291026,44.467142
2590, Erbil > Erbil > Markaz Erbil Centre,Erbil,36.1911,44.0092
2591,Kirkuk -> Kirkuk -> Al Multaqa,Kirkuk,35.4667,44.3167
2592,Salah Al-Din -> Samarra -> Markaz Samera'a,Salah Al-Din,34.45,43.5833
2593,Diyala -> Al Khalis,Diyala,33.8833,45.0667
2594,Diyala -> Khanaqin -> Jalula,Diyala,33.8833,45.0667
2595,Al Sulaymaniyah -> Al Sulaymaniya -> Bazyan,Al Sulaymaniyah,35.549701,45.444317
2596,Al Sulaymaniyah -> Darbandihkan -> Markaz Darbandihkan,Al Sulaymaniyah,35.549701,45.444317
2597,Al Sulaymaniyah -> Dokan -> Surdash,Al Sulaymaniyah,35.549701,45.444317
2598,Dahuk -> Al Amedi,Dahuk,36.867391,42.998858
2599,Dahuk -> Sumel,Dahuk,36.867391,42.998858
2600,Dahuk -> Sumel -> Fayde,Dahuk,36.867391,42.998858
2601,Dahuk -> Zakho -> Al Sindi,Dahuk,36.867391,42.998858
2602,Diyala -> Khanaqin -> Markaz Khanaquin,Diyala,33.8833,45.0667
2603,Nineveh -> Al Mosul -> Al Muhamadath,Nineveh,36.3594,43.1528
2604, Al Anbar > Al Falluia > Al Garma,Al Anbar,32.9,41.6
2605, Al Anbar > Al Falluja > Al Amirya,Al Anbar,32.9,41.6
2606, Al Anbar > Al Ramadi > Al Habbaniya,Al Anbar,32.9,41.6
2607, Al Anbar > Al Ramadi > Al Rahhaliya,Al Anbar,32.9,41.6
2608, Diyala > Ba'quba > Bahraz,Diyala,33.8833,45.0667
2609, Diyala > Ba'quba > Bani Sa'd,Diyala,33.8833,45.0667
2610, Diyala > Ba'quba > Kinan,Diyala,33.8833,45.0667
2611, Diyala > Khanaqin > Jalula,Diyala,33.8833,45.0667
2612, Diyala > Khanaqin > Markaz Khanaquin,Diyala,33.8833,45.0667
2613, Diyala > Khanaqin > Midan,Diyala,33.8833,45.0667
2614, Diyala > Khanaqin > Qaratu,Diyala,33.8833,45.0667
2615, Nineveh > Tal Afar > Markaz Tal Afar,Nineveh,36.3594,43.1528
2616, Nineveh > Tal Afar > Rubiya,Nineveh,36.3594,43.1528
2617, Nineveh > Tal Afar > Zummar,Nineveh,36.3594,43.1528
2618, Nineveh > Tilkaef > Al Qosh,Nineveh,36.3594,43.1528
2619, Nineveh > Tilkaef > Wanna,Nineveh,36.3594,43.1528
2620, Salah Al-Din > Balad > Al Duloeyah,Salah Al-Din,34.45,43.5833
2621, Salah Al-Din > Balad > Al Esshaqi,Salah Al-Din,34.45,43.5833
2622, Salah Al-Din > Balad > Yathreb,Salah Al-Din,34.45,43.5833
2623, Salah Al-Din > Samarra > Al Moatassem,Salah Al-Din,34.45,43.5833
2624, Salah Al-Din > Samarra > Al Tharthar,Salah Al-Din,34.45,43.5833
2625, Salah Al-Din > Samarra > Dijla,Salah Al-Din,34.45,43.5833
2626, Salah Al-Din > Samarra > Markaz Samera'a,Salah Al-Din,34.45,43.5833
2627, Salah Al-Din > Tikrit > Um Al Qura,Salah Al-Din,34.45,43.5833
2628, Salah Al-Din > Tuz > Al Amerli,Salah Al-Din,34.45,43.5833
2629, Salah Al-Din > Tuz > Markaz Tuz,Salah Al-Din,34.45,43.5833
2630, Salah Al-Din > Tuz > Suleiman Beg,Salah Al-Din,34.45,43.5833
2631, Salah Al-Din > Balad > Al Dujeel,Salah Al-Din,34.45,43.5833
2632, Al Anbar > Ana > Markaz Ana,Al Anbar,32.9,41.6
2633, Al Anbar > Al Falluia > Markaz Al Falluja,Al Anbar,32.9,41.6
2634, Diyala > Al Muqdadiya > Markaz Al Muqdadiya,Diyala,33.8833,45.0667
2635, Nineveh > Tal Afar > Ayadiya,Nineveh,36.3594,43.1528
2636, Nineveh > Tilkaef > Markaz Tilkaef,Nineveh,36.3594,43.1528
2637, Nineveh > Al Mosul > Al Muhamadath,Nineveh,36.3594,43.1528
2638, Al Anbar > Al Ramadi > Markaz Al Ramadi,Al Anbar,32.9,41.6
2639, Salah Al-Din > Tikrit > Al Alam,Salah Al-Din,34.45,43.5833
2640, Diyala > Khanaqin > As Saadia,Diyala,33.8833,45.0667
2641, Kirkuk > Kirkuk > Al Multaqa,Kirkuk,35.4667,44.3167
2642, Kirkuk > Al Hawiga > Al Riyad,Kirkuk,35.4667,44.3167
2643, Dahuk > Sumel > Markaz Sumel,Dahuk,36.867391,42.998858
2644, Kirkuk > Al Hawiga > Al Abassy,Kirkuk,35.4667,44.3167
2645, Kirkuk > Al Hawiga > Al Hawija,Kirkuk,35.4667,44.3167
2646, Nineveh > Sinjar > Markaz Sinjar,Nineveh,36.3594,43.1528
2647, Nineveh > Al Hamdaniya > Markaz Al Hamdaniya,Nineveh,36.3594,43.1528
2648, Dahuk > Dahuk > Markaz Dahuk,Dahuk,36.867391,42.998858
2649, Kirkuk > Daquq > Markaz Daquq,Kirkuk,35.4667,44.3167
2650, Kirkuk > Kirkuk > Markaz Kirkuk,Kirkuk,35.4667,44.3167
2651, Al Sulaymaniyah > Al Sulaymaniya > Bazyan,Al Sulaymaniyah,35.549701,45.444317
2652, Salah Al-Din > Baiji > Markaz Baiji,Salah Al-Din,34.45,43.5833
2653, Nineveh > Sinjar > Qaeyrrawan,Nineveh,36.3594,43.1528
2654, Al Anbar > Ana > Rawa,Al Anbar,32.9,41.6
2655, Nineveh > Al Ba'aj > Markaz Al Ba'aj,Nineveh,36.3594,43.1528
2656, Nineveh > Al Mosul > Hamam al Aleem,Nineveh,36.3594,43.1528
2657, Nineveh > Al Hatra > Markaz Hatra,Nineveh,36.3594,43.1528
2658, Nineveh > Al Hamdaniya > Al Namroud,Nineveh,36.3594,43.1528
2659, Nineveh > Al Mosul > Al Qayara,Nineveh,36.3594,43.1528
2660, Kirkuk > Kirkuk > Laylan (Qara Hasan),Kirkuk,35.4667,44.3167
2661, Al Sulaymaniyah > Kalar > Markaz Kalar,Al Sulaymaniyah,35.549701,45.444317
2662, Dahuk > Zakho > Al Sindi,Dahuk,36.867391,42.998858
2663, Dahuk > Zakho > Markaz Zakho,Dahuk,36.867391,42.998858
2664, Dahuk > Al Amedi > Sarsink,Dahuk,36.867391,42.998858
2665, Dahuk > Sumel > Fayde,Dahuk,36.867391,42.998858
2666, Kirkuk > Al Hawiga > Al Zab,Kirkuk,35.4667,44.3167
2667, Salah Al-Din > Al Shirqat > Markaz Al Shirqat,Salah Al-Din,34.45,43.5833
2668, Nineveh > Akre > Bardarash,Nineveh,36.3594,43.1528
2669, Nineveh > Sheikhan > Markaz Sheikhan,Nineveh,36.3594,43.1528
2670, Dahuk > Sumel > Al Selvani,Dahuk,36.867391,42.998858
2671, Al Sulaymaniyah > Al Sulaymaniya > Qaradagh,Al Sulaymaniyah,35.549701,45.444317
2672, Dahuk > Sumel > Sindi,Dahuk,36.867391,42.998858
2673, Nineveh > Al Hamdaniya > Bartalla,Nineveh,36.3594,43.1528
2674, Erbil > Makhmour > Dibaga,Erbil,36.1911,44.0092
2675, Dahuk > Zakho > Al Kali,Dahuk,36.867391,42.998858
2676, Al Anbar > Heet > Al Baghdady,Al Anbar,32.9,41.6
2677, Al Anbar > Heet > Al Forat,Al Anbar,32.9,41.6
2678, Diyala > Al Khalis > Al Mansouriyah,Diyala,33.8833,45.0667
2679, Kirkuk > Kirkuk > Qara Hanjeer,Kirkuk,35.4667,44.3167
2680, Kirkuk > Kirkuk > Schwan,Kirkuk,35.4667,44.3167
2681, Kirkuk > Kirkuk > Taza Khurmatu,Kirkuk,35.4667,44.3167
2682, Kirkuk > Kirkuk > Yaychi,Kirkuk,35.4667,44.3167
2683, Kirkuk > Daquq > Rashad,Kirkuk,35.4667,44.3167
2684, Salah Al-Din > Al Daur > Abu Dalf,Salah Al-Din,34.45,43.5833
2685, Salah Al-Din > Al Daur > Hamreen,Salah Al-Din,34.45,43.5833
2686, Nineveh > Sinjar > Al Shamal,Nineveh,36.3594,43.1528
2687, Nineveh > Al Mosul > Baashiqa,Nineveh,36.3594,43.1528
2688, Baghdad > Al Mada'en > Al Jisr,Baghdad,33.291026,44.467142
2689, Baghdad > Al Mada'en > Markaz Al Mada'in,Baghdad,33.291026,44.467142
2690, Baghdad > Al Mahmoudiya > Al Latifya,Baghdad,33.291026,44.467142
2691, Baghdad > Al Kadhmiyah > Abu Ghraib,Baghdad,33.291026,44.467142
2692, Nineveh > Al Mosul,Nineveh,36.3594,43.1528
2693, Al Sulaymaniyah > Al Sulaymaniya,Al Sulaymaniyah,35.549701,45.444317
2694, Nineveh > Sheikhan,Nineveh,36.3594,43.1528
2695, Salah Al-Din > Tikrit,Salah Al-Din,34.45,43.5833
2696, Dahuk > Zakho,Dahuk,36.867391,42.998858
2697, Nineveh > Al Hamdaniya,Nineveh,36.3594,43.1528
2698, Dahuk > Sumel,Dahuk,36.867391,42.998858
2699, Al Anbar > Al Rutba > Markaz Al Rutba,Al Anbar,32.9,41.6
2700, Al Anbar > Ana,Al Anbar,32.9,41.6
2701, Al Anbar > Al Qa'em,Al Anbar,32.9,41.6
2702, Nineveh > Al Hatra,Nineveh,36.3594,43.1528
2703, Diyala > Al Muqdadiya,Diyala,33.8833,45.0667
2704, Diyala > Ba'quba,Diyala,33.8833,45.0667
2705, Diyala > Khanaqin,Diyala,33.8833,45.0667
2706, Nineveh > Al Ba'aj,Nineveh,36.3594,43.1528
2707, Nineveh > Tal Afar,Nineveh,36.3594,43.1528
2708, Salah Al-Din > Al Shirqat,Salah Al-Din,34.45,43.5833
2709, Salah Al-Din > Balad,Salah Al-Din,34.45,43.5833
2710, Salah Al-Din > Baiji,Salah Al-Din,34.45,43.5833
2711, Kirkuk > Kirkuk,Kirkuk,35.4667,44.3167
2712, Kirkuk > Al Hawiga,Kirkuk,35.4667,44.3167
2713, Nineveh > Al Ba'aj > Al Qahtaniya,Nineveh,36.3594,43.1528
2714, Al Anbar > Al Rutba > Al Nakhaeh,Al Anbar,32.9,41.6
2715, Al Anbar > Al Rutba > Al Walid,Al Anbar,32.9,41.6
2716, Al Anbar > Heet > Kubaisa,Al Anbar,32.9,41.6
2717, Al Anbar > Al Qa'em > Al Karabla,Al Anbar,32.9,41.6
2718, Al Anbar > Al Qa'em > Al Rummaneh,Al Anbar,32.9,41.6
2719, Al Anbar > Heet > Markaz Heet,Al Anbar,32.9,41.6
2720, Erbil > Erbil > Qushtappa,Erbil,36.1911,44.0092
2721, Diyala > Al Khalis > Markaz Al Khalis,Diyala,33.8833,45.0667
2722, Dahuk > Dahuk > Zawita,Dahuk,36.867391,42.998858
2723, Al Qadissiya,Al Qadissiya,31.85,45.05
2724, Al Muthanna,Al Muthanna,36.376146,43.169364
2725, Maysan,Maysan,31.9,47.0333
2726, Wasit,Wasit,32.2333,46.3
2727, Thi-Qar,Thi-Qar,31.2333,46.3167
2728, An Najaf,An Najaf,32.002418,44.331207
2729, Al Basrah,Al Basrah,30.50166,47.81529
2730, Babil,Babil,32.496352,44.457801
2731, Kerbala,Kerbala,32.6167,44.0333
2732, Baghdad,Baghdad,33.291026,44.467142
2733, Diyala,Diyala,33.8833,45.0667
2734, Kirkuk,Kirkuk,35.4667,44.3167
2735, Al Anbar,Al Anbar,32.9,41.6
2736, Salah Al-Din,Salah Al-Din,34.45,43.5833
2737, Baghdad > Al Resafa > Al Karrada Al Sharqia,Baghdad,33.291026,44.467142
2738, Baghdad > Al Resafa > Baghdad Al Jedeede,Baghdad,33.291026,44.467142
2739, Baghdad > Al Karkh > Markaz Al Karkh,Baghdad,33.291026,44.467142
2740, Al Sulaymaniyah > Dokan > Surdash,Al Sulaymaniyah,35.549701,45.444317
2741, Kirkuk > Dibis > Sargaran (Al Quds),Kirkuk,35.4667,44.3167
2742, Kirkuk > Dibis > Altun Qupri,Kirkuk,35.4667,44.3167
2743, Al Anbar > Al Falluia,Al Anbar,32.9,41.6
2744, Kirkuk > Dibis,Kirkuk,35.4667,44.3167
2745, Baghdad > Al Resafa,Baghdad,33.291026,44.467142
2746, Baghdad > Al Kadhmiyah,Baghdad,33.291026,44.467142
2747, Baghdad > Al Karkh,Baghdad,33.291026,44.467142
2748, An Najaf > Al Najaf,An Najaf,32.002418,44.331207
2749, Kerbala > Kerbala,Kerbala,32.6167,44.0333
2750, Salah Al-Din > Samarra,Salah Al-Din,34.45,43.5833
2751, Al Sulaymaniyah > Kalar > Tilako,Al Sulaymaniyah,35.549701,45.444317
2752, Salah Al-Din > Samarra > Al-Muotasim,Salah Al-Din,34.5624,43.6203
2753, Salah Al-Din > Samarra > Markaz Samarra,Salah Al-Din,34.5624,43.6203
2754, Diyala > Baquba > Buhriz,Diyala,33.9504,45.121
2755, Ninewa > Al-Hatra,Ninewa,36.0191,42.4944
2756, Salah Al-Din > Tooz Khurmato > Sulaiman Baig,Salah Al-Din,34.5624,43.6203
2757, Ninewa > Al-Baaj > Markaz Al-Baaj,Ninewa,36.0191,42.4944
2744, Kirkuk > Dibis,Kirkuk,35.3434,44.1507
2758, Ninewa > Sinjar > Al-Shamal,Ninewa,36.0191,42.4944
2759, Salah Al-Din > Samarra > Al-Tharthar > Al-Hewaish area,Salah Al-Din,34.5624,43.6203
2760, Salah Al-Din > Samarra > Markaz Samarra > Hay Al Mutasim-mahala 105,Salah Al-Din,34.5624,43.6203
2709, Salah Al-Din > Balad,Salah Al-Din,34.5624,43.6203
2761, Diyala > Baquba > Beni Saad,Diyala,33.9504,45.121
2622, Salah Al-Din > Balad > Yathreb,Salah Al-Din,34.5624,43.6203
2762, Salah Al-Din > Balad > Al-Esshaqi,Salah Al-Din,34.5624,43.6203
2763, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato,Salah Al-Din,34.5624,43.6203
2742, Kirkuk > Dibis > Altun Qupri,Kirkuk,35.3434,44.1507
2764, Diyala > Baquba,Diyala,33.9504,45.121
2765, Ninewa > Al-Baaj > Al-Qahtanya,Ninewa,36.0191,42.4944
2766, Ninewa > Sinjar,Ninewa,36.0191,42.4944
2767, Ninewa > Al-Hatra > Markaz Hatra,Ninewa,36.0191,42.4944
2768, Ninewa > Al-Baaj,Ninewa,36.0191,42.4944
2769, Salah Al-Din > Tooz Khurmato,Salah Al-Din,34.5624,43.6203
2750, Salah Al-Din > Samarra,Salah Al-Din,34.5624,43.6203
2770, Ninewa > Sinjar > Al-Qairawan,Ninewa,36.0191,42.4944
2771, Kirkuk > Dibis > Markaz Dibis,Kirkuk,35.3434,44.1507
2772, Salah Al-Din > Balad > Al-Duloeyah,Salah Al-Din,34.5624,43.6203
2773, Kirkuk > Dibis > Markaz Dibis > Hay Al Tanak,Kirkuk,35.3434,44.1507
2774, Kirkuk > Dibis > Markaz Dibis > Hay Al-Shuhadaa,Kirkuk,35.3434,44.1507
2775, Kirkuk > Dibis > Markaz Dibis > Hay Al Muaasker,Kirkuk,35.3434,44.1507
2776, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato > Markaz Tooz-Hay Al Askari,Salah Al-Din,34.5624,43.6203
2777, Salah Al-Din > Tooz Khurmato > Markaz Tooz Khurmato > Markaz Tooz-Hay Imam Ahmed,Salah Al-Din,34.5624,43.6203
2778, Diyala > Baquba > Buhriz > Al Tahreer,Diyala,33.9504,45.121
2779, Diyala > Baquba > Beni Saad > Al-Manjara Qtr,Diyala,33.9504,45.121
2780, Diyala > Baquba > Buhriz > Jorf Al Milih Qtr,Diyala,33.9504,45.121
2781, Diyala > Baquba > Beni Saad > Al Gatoon-Al Mujama Qtr,Diyala,33.9504,45.121
2782, Salah Al-Din > Tooz Khurmato > Sulaiman Baig > Khasadarly Village,Salah Al-Din,34.5624,43.6203
2783, Salah Al-Din > Balad > Yathreb > Yathrib sub distrct,Salah Al-Din,34.5624,43.6203
2784, Kirkuk > Al-Hawiga > Al-Abbasi,Kirkuk,35.3434,44.1507
2785, Al-Anbar > Al-Falluja > Al-Garma,Al-Anbar,33.1096,41.5177
2786, Al-Anbar > Al-Falluja > Markaz Al-Falluja,Al-Anbar,33.1096,41.5177
2787, Kirkuk > Al-Hawiga > Markaz Al-Hawiga,Kirkuk,35.3434,44.1507
2788, Ninewa > Telafar > Markaz Telafar,Ninewa,36.0191,42.4944
2789, Al-Sulaymaniyah > Al-Sulaymaniyah > Bazian,Al-Sulaymaniyah,35.5359,45.3186
2790, Al-Sulaymaniyah > Al-Sulaymaniyah > Sarchnar,Al-Sulaymaniyah,35.5359,45.3186
2791, Diyala > Khanaqin > Markaz Khanaqin,Diyala,33.9504,45.121
2792, Kirkuk > Kirkuk > Taza Khormato,Kirkuk,35.3434,44.1507
2793, Salah Al-Din > Balad > Yathreb > Aziz Balad,Salah Al-Din,34.5624,43.6203
2794, Salah Al-Din > Al-Shirqat > Markaz Al-Shirqat,Salah Al-Din,34.5624,43.6203
2795, Salah Al-Din > Beygee > Markaz Beygee,Salah Al-Din,34.5624,43.6203
2796, Salah Al-Din > Tikrit > Al-Alam,Salah Al-Din,34.5624,43.6203
2797, Al-Anbar > Al-Ramadi > Markaz Al-Ramadi,Al-Anbar,33.1096,41.5177
2798, Ninewa > Al-Hamdaniya > Bartilla,Ninewa,36.0191,42.4944
2799, Ninewa > Al-Hamdaniya > Markaz Al-Hamdaniya,Ninewa,36.0191,42.4944
2800, Ninewa > Tilkaef > Wana,Ninewa,36.0191,42.4944
2801, Ninewa > Telafar > Zummar,Ninewa,36.0191,42.4944
2802, Kirkuk > Al-Hawiga > Al-Riyadh,Kirkuk,35.3434,44.1507
2803, Al-Sulaymaniyah > Al-Sulaymaniyah > Qaradagh,Al-Sulaymaniyah,35.5359,45.3186
2804, Al-Sulaymaniyah > Kalar > Markaz Kalar,Al-Sulaymaniyah,35.5359,45.3186
2805, Duhok > Sumail > Markaz Sumail,Duhok,37.0634,43.1676
2806, Ninewa > Al-Hamdaniya > Namroud,Ninewa,36.0191,42.4944
2807, Ninewa > Aqra > Markaz Aqra,Ninewa,36.0191,42.4944
2808, Ninewa > Telafar > Rabia,Ninewa,36.0191,42.4944
2809, Al-Anbar > Al-Ramadi > Al-Rahhaliya,Al-Anbar,33.1096,41.5177
2810, Ninewa > Al-Mosul > Al-Muhamadath,Ninewa,36.0191,42.4944
2811, Duhok > Sumail > Fayde,Duhok,37.0634,43.1676
2812, Duhok > Sumail > Sindi,Duhok,37.0634,43.1676
2813, Ninewa > Al-Shikhan > Markaz Al-Shikhan,Ninewa,36.0191,42.4944
2814, Erbil > Makhmour > Qaraj,Erbil,36.3461,44.2357
2815, Diyala > Al-Khalis > Markaz Al-Khalis,Diyala,33.9504,45.121
2816, Diyala > Al-Muqdadiya > Markaz Al-Muqdadiya,Diyala,33.9504,45.121
2817, Duhok > Duhok > Markaz Duhok,Duhok,37.0634,43.1676
2818, Kirkuk > Al-Hawiga > Al-Zab,Kirkuk,35.3434,44.1507
2819, Al-Anbar > Al-Kaim,Al-Anbar,33.1096,41.5177
2820, Duhok > Zakho > Markaz Zakho,Duhok,37.0634,43.1676
2821, Erbil > Erbil > Markaz Erbil,Erbil,36.3461,44.2357
2822, Ninewa > Al-Mosul > Al-Muhamadath > Hay Nablus,Ninewa,36.0191,42.4944
2823, Ninewa > Al-Mosul > Al-Muhamadath > Alqadisiya Al-thaniya,Ninewa,36.0191,42.4944
2824, Al-Sulaymaniyah > Al-Sulaymaniyah,Al-Sulaymaniyah,35.5359,45.3186
2825, Ninewa > Tilkaef,Ninewa,36.0191,42.4944
2826, Kirkuk > Al-Hawiga,Kirkuk,35.3434,44.1507
2827, Kirkuk > Daquq,Kirkuk,35.3434,44.1507
2828, Salah Al-Din > Beygee,Salah Al-Din,34.5624,43.6203
2711, Kirkuk > Kirkuk,Kirkuk,35.3434,44.1507
2829, Al-Anbar > Al-Falluja,Al-Anbar,33.1096,41.5177
2830, Al-Anbar > Al-Ramadi,Al-Anbar,33.1096,41.5177
2831, Salah Al-Din > Al-Shirqat,Salah Al-Din,34.5624,43.6203
2695, Salah Al-Din > Tikrit,Salah Al-Din,34.5624,43.6203
2832, Ninewa > Telafar,Ninewa,36.0191,42.4944
2833, Ninewa > Al-Mosul,Ninewa,36.0191,42.4944
2834, Duhok > Zakho,Duhok,37.0634,43.1676
2835, Al-Anbar > Al-Rutba,Al-Anbar,33.1096,41.5177
2836, Diyala > Al-Muqdadiya,Diyala,33.9504,45.121
2837, Baghdad > Al-Kadhmiyah,Baghdad,33.2789,44.3869
2705, Diyala > Khanaqin,Diyala,33.9504,45.121
2838, Baghdad > Al-Mahmoudiya,Baghdad,33.2789,44.3869
2839, Duhok > Sumail,Duhok,37.0634,43.1676
2840, Duhok > Sumail > Bateel,Duhok,37.0634,43.1676
2841, Ninewa > Al-Baaj > Al-Qahtanya > Seeba Shikheder,Ninewa,36.0191,42.4944
2842, Ninewa > Al-Baaj > Al-Qahtanya > Wardeya,Ninewa,36.0191,42.4944
2843, Ninewa > Al-Baaj > Al-Qahtanya > Qahtaniya (Ger Ezear),Ninewa,36.0191,42.4944
2844, Al-Anbar > Al-Falluja > Al-Amirya,Al-Anbar,33.1096,41.5177
2845,Amman,Amman,31.957215,35.945566
2846,Amman -> Sahab,Amman,31.91905968,35.92902353
2847,Amman -> Jezeh -> Jezeh -> Khadra,Amman,31.91905968,35.92902353
2848,Irbid -> Ramtha -> Ramtha -> Ramtha,Irbid,32.55798676,35.84675724
2849,Irbid -> Irbid -> Irbid,Irbid,32.55798676,35.84675724
2850,Irbid -> Ramtha -> Ramtha,Irbid,32.55798676,35.84675724
2851,Al Mafraq -> Mafraq -> Mafraq -> Mafraq,Al Mafraq,31.19290323,35.69146862
2852,Amman -> Amman -> Amman -> Zahran,Amman,31.91905968,35.92902353
2853,Dar'a -> Izra' -> Tassil,Dar'a,32.624102,36.104944
2854,Quneitra -> Quneitra -> Khan Arnaba,Quneitra,35.982397,36.529578
2855,Dar'a -> As-Sanamayn -> As-Sanamayn,Dar'a,32.624102,36.104944
2856,Dar'a -> Izra' -> Jasim,Dar'a,32.624102,36.104944
2857,Quneitra -> Quneitra -> Al-Khashniyyeh,Quneitra,35.982397,36.529578
2858,Quneitra -> Quneitra -> Quneitra,Quneitra,35.982397,36.529578
2845,Amman,Amman,31.91905968,35.92902353
2859,Dar'a -> Izra' -> Hrak,Dar'a,32.624102,36.104944
2860,Dar'a -> Dar'a -> Busra Esh-Sham,Dar'a,32.624102,36.104944
2861,Dar'a -> Dar'a -> Mseifra,Dar'a,32.624102,36.104944
2862,Al Karak,Al Karak,31.02243739,35.69031941
2863,Ma'an,Ma'an,30.18802033,35.72991609
2864,Irbid,Irbid,32.55798676,35.84675724
2865,Amman -> Amman,Amman,31.91905968,35.92902353
2866,Zarqa,Zarqa,32.07577806,36.08100277
2867,Zarqa -> Zarqa -> Alazraq,Zarqa,32.07577806,36.08100277
2868,Al Mafraq -> Badiah Ash-Shamaliyya Al_Gharbeh -> Badiah Ash-Shamaliyya Al_Gharbeh -> Za'tary,Al Mafraq,31.19290323,35.69146862
2869,Irbid -> Irbid -> Irbid -> Irbid,Irbid,32.55798676,35.84675724
2870,Al Mafraq,Al Mafraq,31.19290323,35.69146862
2871,Ajloun -> Ajloun -> Ajloun,Ajloun,32.38400709,35.8092639
2872,Amman -> Amman -> Amman,Amman,31.91905968,35.92902353
2873,Zarqa -> Zarqa -> Zarqa,Zarqa,32.07577806,36.08100277
2874,Jarash,Jarash,32.20046314,36.10048505
2875,Zarqa -> Zarqa -> Alazraq -> Kaedat Selah Jaw (Moafaq Salti),Zarqa,32.07577806,36.08100277
2876,Al  Aqaba,Al  Aqaba,32.38267548,35.72396804
2877,Irbid -> Irbid,Irbid,32.55798676,35.84675724
2878,Al Mafraq -> Mafraq,Al Mafraq,31.19290323,35.69146862
2879,Zarqa -> Rusayfa -> Rusayfa,Zarqa,32.07577806,36.08100277
2880,Amman -> Amman -> Amman -> Almadina,Amman,31.91905968,35.92902353
2881,Ajloun,Ajloun,32.38400709,35.8092639
2882,Ajloun -> Ajloun -> Ajloun -> Ajlun,Ajloun,32.38400709,35.8092639
2883,Jarash -> Jerash -> Jerash -> Jarash,Jarash,32.20046314,36.10048505
2884,Al Tafilah -> Tafilah -> Besareh,Al Tafilah,30.81298394,35.6172583
2885,Al  Aqaba -> Aqaba -> Aqaba -> Aqaba,Al  Aqaba,32.38267548,35.72396804
2886,Zarqa -> Zarqa -> Zarqa -> Zarqa,Zarqa,32.07577806,36.08100277
2887,Zarqa -> Zarqa -> Alazraq -> Azraq Shamali,Zarqa,32.07577806,36.08100277
2888,Al Balqa,Al Balqa,32.03953891,35.72382786
2889,Dar'a -> Dar'a -> Dar'a -> Dar'a,Dar'a,32.624102,36.104944
2890,Dar'a -> Dar'a -> Dar'a -> Kahil,Dar'a,32.624102,36.104944
2891,Dar'a -> Izra' -> Hrak -> Hrak,Dar'a,32.624102,36.104944
2892,Dar'a -> As-Sanamayn -> As-Sanamayn -> Ankhal,Dar'a,32.624102,36.104944
2893,Dar'a -> Izra' -> Jasim -> Jasim,Dar'a,32.624102,36.104944
2894,Dar'a -> Dar'a -> Mzeireb -> Tafs,Dar'a,32.624102,36.104944
2895,Dar'a -> Dar'a -> Kherbet Ghazala -> Eastern Ghariyeh,Dar'a,32.624102,36.104944
2896,Dar'a -> Izra' -> Nawa -> Nawa,Dar'a,32.624102,36.104944
2897,Quneitra,Quneitra,35.982397,36.529578
2898,Dar'a,Dar'a,32.624102,36.104944
