PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget
59,2,2020,Kachin,26,97.5,4088320.66
59,2,2020,Kayin,17,97.75,370680.39
59,2,2020,Rakhine,19.5,94,6478817.92
59,2,2020,Shan (North),23.502854,98.141989,1049717.58
59,2,2020,Yangon,16.8,96.15,0
59,2,2021,Bago (East),17.336667,96.479722,113071.42
59,2,2021,Chin,22,93.5,729342.97
59,2,2021,Kachin,26,97.5,3677956.72
59,2,2021,Kayah,19.25,97.3333,634917.73
59,2,2021,Kayin,17,97.75,729772.33
59,2,2021,Magway,20.25,94.75,319762.47
59,2,2021,Mon,16.1667,97.6667,273851.01
59,2,2021,Rakhine,19.5,94,4579589.4
59,2,2021,Shan (North),23.502854,98.141989,346652.75
59,2,2021,Shan (South),21.5,98,575731.34
84,2,2021,Diffa,15.865877,13.217075,756410.17
84,2,2021,Maradi,14.112155,7.307245,1625879.52
84,2,2021,Tahoua,15.770853,5.247552,193409.98
84,2,2021,Tillab̩ri,14.187017,2.191618,3513099.94
75,1,2018,Adamawa,9.32322733,12.40024078,169708.6982
75,1,2018,Benue,7.34108606,8.75190795,3702374.667
75,1,2018,Borno,11.8889801,13.15334698,12561431.13
75,1,2018,Federal Capital Territory,8.89761725,7.1955572,1999680.48
75,1,2018,Nasarawa,8.51044735,8.19796256,159071.833
75,1,2018,Yobe,12.29868022,11.43706584,1448859.647
75,1,2019,Adamawa,9.32322733,12.40024078,1579899.32
75,1,2019,Borno,11.8889801,13.15334698,26062937.91
75,1,2019,Yobe,12.29868022,11.43706584,50007.4
75,1,2020,Adamawa,9.32322733,12.40024078,233740.48
75,1,2020,Borno,11.8889801,13.15334698,628873.15
75,1,2020,Yobe,12.29868022,11.43706584,250436.23
75,1,2021,Adamawa,9.32322733,12.40024078,1050357.75
75,1,2021,Borno,11.8889801,13.15334698,1094741.73
75,1,2021,Yobe,12.29868022,11.43706584,1136389.96
75,2,2017,Adamawa,9.32322733,12.40024078,1185225.495
75,2,2017,Borno,11.8889801,13.15334698,20746015.32
75,2,2017,Federal Capital Territory,8.89761725,7.1955572,96111.252
75,2,2017,Yobe,12.29868022,11.43706584,1931797.144
75,2,2018,Adamawa,9.32322733,12.40024078,0
75,2,2018,Borno,11.8889801,13.15334698,13825849.53
75,2,2018,Federal Capital Territory,8.89761725,7.1955572,2199947.53
75,2,2020,Adamawa,9.32322733,12.40024078,2557438.68
75,2,2020,Borno,11.8889801,13.15334698,17025503.93
75,2,2020,Yobe,12.29868022,11.43706584,2662110.24
67,1,2015,Gaza Strip,31.356442,34.327047,988344.4
67,1,2015,West Bank,31.985981,35.299947,715287.99
67,1,2016,Gaza Strip,31.356442,34.327047,251316.25
67,1,2016,West Bank,31.985981,35.299947,834989.52
67,1,2017,Gaza Strip,31.356442,34.327047,5633721.65
67,1,2017,West Bank,31.985981,35.299947,632156
67,1,2018,Gaza Strip,31.356442,34.327047,7552531.95
67,1,2018,West Bank,31.985981,35.299947,1892610.23
67,1,2020,Gaza Strip,31.356442,34.327047,7205706.41
67,1,2020,West Bank,31.985981,35.299947,2189192.5
67,1,2021,Gaza Strip,31.356442,34.327047,21530756.75
67,1,2021,West Bank,31.985981,35.299947,453675.7
67,2,2015,Gaza Strip,31.356442,34.327047,3793165.72
67,2,2015,West Bank,31.985981,35.299947,1748322.4
67,2,2016,Gaza Strip,31.356442,34.327047,5272993.92
67,2,2016,West Bank,31.985981,35.299947,1724908.17
67,2,2017,Gaza Strip,31.356442,34.327047,3038398.43
67,2,2017,West Bank,31.985981,35.299947,2434167.54
67,2,2018,Gaza Strip,31.356442,34.327047,8753773.99
67,2,2018,West Bank,31.985981,35.299947,2974017.28
67,2,2019,Gaza Strip,31.356442,34.327047,19576247.64
67,2,2019,West Bank,31.985981,35.299947,8179278.28
67,2,2020,Gaza Strip,31.356442,34.327047,19544147.86
67,2,2020,West Bank,31.985981,35.299947,7250855.17
60,1,2015,Balochistan,28.3272,65.8931,4999.04
60,1,2015,Fata,33.1832,70.4198,168694.68
60,1,2015,Khyber Pakhtunkhwa,34.481,72.0902,138700.44
60,1,2015,Punjab,30.8111,72.1405,7498.56
60,1,2015,Sindh,26.0097,68.7736,7498.56
60,1,2016,Fata,33.1832,70.4198,324284.52
60,1,2018,Fata,33.1832,70.4198,125054.32
60,1,2019,Balochistan,28.3272,65.8931,1249126.6
60,1,2019,Fata,33.1832,70.4198,1038131.12
60,1,2019,Khyber Pakhtunkhwa,34.481,72.0902,303632.59
60,1,2019,Sindh,26.0097,68.7736,1249154.36
60,1,2020,Balochistan,28.3272,65.8931,1036648.45
60,1,2020,Federal Capital Territory,33.6712,73.1235,75963.05
60,1,2020,Khyber Pakhtunkhwa,34.481,72.0902,1585117.2
60,1,2020,Punjab,30.8111,72.1405,99951.38
60,1,2020,Sindh,26.0097,68.7736,2583763.92
60,1,2021,Balochistan,28.3272,65.8931,743973.27
60,1,2021,Khyber Pakhtunkhwa,34.481,72.0902,755379.99
60,2,2015,Fata,33.1832,70.4198,7790677.178
60,2,2015,Khyber Pakhtunkhwa,34.481,72.0902,169838.162
60,2,2016,Fata,33.1832,70.4198,5928839.78
60,2,2016,Khyber Pakhtunkhwa,34.481,72.0902,32635
60,2,2017,Fata,33.1832,70.4198,5799504.67
60,2,2018,Fata,33.1832,70.4198,5233118.14
60,2,2019,Balochistan,28.3272,65.8931,2956601.93
60,2,2019,Sindh,26.0097,68.7736,2093771.55
60,2,2020,Balochistan,28.3272,65.8931,4300000.56
21,1,2015,Awdal,10.602,43.349,0
21,1,2015,Bakool,4.28,43.807,388700
21,1,2015,Galgaduud,5.265,46.647,300000
21,1,2015,Lower Juba,0.051,41.596,0
21,1,2016,Awdal,10.602,43.349,1359583.9
21,1,2016,Bakool,4.28,43.807,334000.0288
21,1,2016,Banadir,2.115,45.467,8374396.46
21,1,2016,Bari,10.648,50.232,2709598.631
21,1,2016,Bay,2.676,43.738,4503123.273
21,1,2016,Galgaduud,5.265,46.647,76084.906
21,1,2016,Gedo,2.802,41.688,529561.9974
21,1,2016,Hiraan,4.223,45.376,832459.8848
21,1,2016,Lower Juba,0.051,41.596,4438718.343
21,1,2016,Lower Shabelle,1.749,44.391,118084.9252
21,1,2016,Middle Juba,1.451,42.638,10000
21,1,2016,Middle Shabelle,2.825,45.937,10000
21,1,2016,Mudug,6.491,48.01,911579.4402
21,1,2016,Nugaal,8.209,48.846,2712597.047
21,1,2016,Sanaag,10.259,47.483,1868136.275
21,1,2016,Sool,8.724,47.529,770295.5874
21,1,2016,Togdheer,9.4,45.433,570500.0957
21,1,2016,Woqooyi Galbeed,9.755,43.91,855208.2462
21,1,2017,Awdal,10.602,43.349,272752.9665
21,1,2017,Bakool,4.28,43.807,36191.6215
21,1,2017,Banadir,2.115,45.467,5473135.439
21,1,2017,Bari,10.648,50.232,330191.6044
21,1,2017,Bay,2.676,43.738,2655619.778
21,1,2017,Galgaduud,5.265,46.647,2028413.488
21,1,2017,Gedo,2.802,41.688,40229.9391
21,1,2017,Hiraan,4.223,45.376,50729.9387
21,1,2017,Lower Juba,0.051,41.596,45729.9119
21,1,2017,Lower Shabelle,1.749,44.391,3476274.109
21,1,2017,Middle Juba,1.451,42.638,31729.9458
21,1,2017,Middle Shabelle,2.825,45.937,37729.9387
21,1,2017,Mudug,6.491,48.01,1612143.113
21,1,2017,Nugaal,8.209,48.846,75729.9089
21,1,2017,Sanaag,10.259,47.483,186229.9404
21,1,2017,Sool,8.724,47.529,409492.9215
21,1,2017,Togdheer,9.4,45.433,3117544.719
21,1,2017,Woqooyi Galbeed,9.755,43.91,1006691.007
21,1,2018,Awdal,10.602,43.349,3066383.334
21,1,2018,Bari,10.648,50.232,2585190.351
21,1,2018,Gedo,2.802,41.688,405246.88
21,1,2018,Hiraan,4.223,45.376,949567.16
21,1,2018,Middle Shabelle,2.825,45.937,948740.07
21,1,2018,Nugaal,8.209,48.846,1576863.246
21,1,2018,Sanaag,10.259,47.483,1631394.988
21,1,2018,Sool,8.724,47.529,1575237.758
21,1,2018,Togdheer,9.4,45.433,101805.1868
21,1,2018,Woqooyi Galbeed,9.755,43.91,217919.3565
21,1,2019,Awdal,10.602,43.349,21660
21,1,2019,Bakool,4.28,43.807,1189919.26
21,1,2019,Banadir,2.115,45.467,201660
21,1,2019,Bari,10.648,50.232,21660
21,1,2019,Bay,2.676,43.738,4055136.72
21,1,2019,Galgaduud,5.265,46.647,630692.45
21,1,2019,Gedo,2.802,41.688,1054346.96
21,1,2019,Hiraan,4.223,45.376,7348466.53
21,1,2019,Lower Juba,0.051,41.596,371760.2
21,1,2019,Lower Shabelle,1.749,44.391,2177075.03
21,1,2019,Middle Juba,1.451,42.638,21660
21,1,2019,Middle Shabelle,2.825,45.937,3347517.62
21,1,2019,Mudug,6.491,48.01,21660
21,1,2019,Nugaal,8.209,48.846,21660
21,1,2019,Sanaag,10.259,47.483,21660
21,1,2019,Sool,8.724,47.529,21660
21,1,2019,Togdheer,9.4,45.433,21660
21,1,2019,Woqooyi Galbeed,9.755,43.91,171780
21,1,2020,Banadir,2.115,45.467,3839185.89
21,1,2020,Bari,10.648,50.232,199994.95
21,1,2020,Bay,2.676,43.738,100000.65
21,1,2020,Gedo,2.802,41.688,150000.98
21,1,2020,Hiraan,4.223,45.376,1286401.13
21,1,2020,Lower Juba,0.051,41.596,379072.6
21,1,2020,Lower Shabelle,1.749,44.391,3590747.71
21,1,2020,Middle Shabelle,2.825,45.937,4307359.92
21,1,2020,Mudug,6.491,48.01,450002.93
21,1,2020,Nugaal,8.209,48.846,50000.33
21,1,2020,Sool,8.724,47.529,50000.33
21,1,2020,Woqooyi Galbeed,9.755,43.91,245000.33
21,1,2021,Banadir,2.115,45.467,3835619.28
21,1,2021,Bay,2.676,43.738,2037621.05
21,1,2021,Galgaduud,5.265,46.647,2334361.68
21,1,2021,Gedo,2.802,41.688,5003679.96
21,1,2021,Hiraan,4.223,45.376,3927779.5
21,1,2021,Lower Juba,0.051,41.596,2228147.51
21,1,2021,Middle Shabelle,2.825,45.937,4624337.43
21,1,2021,Mudug,6.491,48.01,1800000.92
21,2,2015,Awdal,10.602,43.349,350000
21,2,2015,Bakool,4.28,43.807,2275571.633
21,2,2015,Banadir,2.115,45.467,3956743.418
21,2,2015,Bari,10.648,50.232,141089.2028
21,2,2015,Bay,2.676,43.738,2038553.822
21,2,2015,Galgaduud,5.265,46.647,1507652.411
21,2,2015,Gedo,2.802,41.688,3061576.931
21,2,2015,Hiraan,4.223,45.376,2950630.131
21,2,2015,Lower Juba,0.051,41.596,4308293.883
21,2,2015,Lower Shabelle,1.749,44.391,2451379.991
21,2,2015,Middle Juba,1.451,42.638,64997.92
21,2,2015,Middle Shabelle,2.825,45.937,1777418.471
21,2,2015,Mudug,6.491,48.01,2595584.256
21,2,2015,Nugaal,8.209,48.846,1240705.235
21,2,2015,Togdheer,9.4,45.433,1499.9502
21,2,2015,Woqooyi Galbeed,9.755,43.91,169588.2566
21,2,2017,Awdal,10.602,43.349,803221.99
21,2,2017,Bakool,4.28,43.807,1579675.206
21,2,2017,Banadir,2.115,45.467,2711497.993
21,2,2017,Bari,10.648,50.232,1398494.192
21,2,2017,Bay,2.676,43.738,5330675.215
21,2,2017,Galgaduud,5.265,46.647,2288995.577
21,2,2017,Gedo,2.802,41.688,1955188.48
21,2,2017,Hiraan,4.223,45.376,2969582.879
21,2,2017,Lower Juba,0.051,41.596,2496772.758
21,2,2017,Lower Shabelle,1.749,44.391,3199511.746
21,2,2017,Middle Juba,1.451,42.638,220735.176
21,2,2017,Middle Shabelle,2.825,45.937,2040566.461
21,2,2017,Mudug,6.491,48.01,4982972.925
21,2,2017,Nugaal,8.209,48.846,1455660.658
21,2,2017,Sanaag,10.259,47.483,1167563.559
21,2,2017,Sool,8.724,47.529,1658960.931
21,2,2017,Togdheer,9.4,45.433,408395.5175
21,2,2017,Woqooyi Galbeed,9.755,43.91,193346.9479
21,2,2018,Awdal,10.602,43.349,1699943.26
21,2,2018,Bakool,4.28,43.807,1857790.934
21,2,2018,Banadir,2.115,45.467,6758526.407
21,2,2018,Bari,10.648,50.232,811824.344
21,2,2018,Bay,2.676,43.738,7568518.144
21,2,2018,Galgaduud,5.265,46.647,2150134.31
21,2,2018,Gedo,2.802,41.688,1105090.954
21,2,2018,Hiraan,4.223,45.376,4045478.458
21,2,2018,Lower Juba,0.051,41.596,2622636.125
21,2,2018,Lower Shabelle,1.749,44.391,3967191.145
21,2,2018,Middle Shabelle,2.825,45.937,3151887.511
21,2,2018,Mudug,6.491,48.01,1245388.741
21,2,2018,Nugaal,8.209,48.846,655033.2413
21,2,2018,Sanaag,10.259,47.483,5000.0008
21,2,2018,Togdheer,9.4,45.433,784662.5608
21,2,2018,Woqooyi Galbeed,9.755,43.91,1479834.904
21,2,2019,Awdal,10.602,43.349,2561899.79
21,2,2019,Bakool,4.28,43.807,715998.6
21,2,2019,Banadir,2.115,45.467,1687463.01
21,2,2019,Bari,10.648,50.232,4350241.06
21,2,2019,Bay,2.676,43.738,3036441.22
21,2,2019,Galgaduud,5.265,46.647,2628406.66
21,2,2019,Gedo,2.802,41.688,553920.81
21,2,2019,Hiraan,4.223,45.376,7000
21,2,2019,Lower Juba,0.051,41.596,1195188.31
21,2,2019,Lower Shabelle,1.749,44.391,886655.93
21,2,2019,Middle Shabelle,2.825,45.937,400000.2
21,2,2019,Mudug,6.491,48.01,6465179.61
21,2,2019,Nugaal,8.209,48.846,1594823.13
21,2,2019,Sanaag,10.259,47.483,2098246
21,2,2019,Sool,8.724,47.529,2219446.97
21,2,2019,Togdheer,9.4,45.433,1099999.52
21,2,2019,Woqooyi Galbeed,9.755,43.91,1189512.13
21,2,2020,Awdal,10.602,43.349,776767.58
21,2,2020,Bakool,4.28,43.807,2341587.23
21,2,2020,Banadir,2.115,45.467,3100218.57
21,2,2020,Bari,10.648,50.232,543001.12
21,2,2020,Bay,2.676,43.738,2477748.8
21,2,2020,Galgaduud,5.265,46.647,1200085.2
21,2,2020,Gedo,2.802,41.688,3195768.54
21,2,2020,Hiraan,4.223,45.376,1094541.05
21,2,2020,Lower Juba,0.051,41.596,1674095.53
21,2,2020,Lower Shabelle,1.749,44.391,1379988.54
21,2,2020,Mudug,6.491,48.01,413214.01
21,2,2020,Nugaal,8.209,48.846,2581296.49
21,2,2020,Sool,8.724,47.529,630002.22
21,2,2020,Togdheer,9.4,45.433,500000
21,2,2021,Awdal,10.602,43.349,15000
21,2,2021,Bakool,4.28,43.807,775000.93
21,2,2021,Banadir,2.115,45.467,1281123.68
21,2,2021,Bari,10.648,50.232,395395.97
21,2,2021,Bay,2.676,43.738,1015000
21,2,2021,Galgaduud,5.265,46.647,614967.38
21,2,2021,Gedo,2.802,41.688,3728205.01
21,2,2021,Hiraan,4.223,45.376,515061.71
21,2,2021,Lower Juba,0.051,41.596,1164813.84
21,2,2021,Lower Shabelle,1.749,44.391,964442.37
21,2,2021,Middle Juba,1.451,42.638,15000
21,2,2021,Middle Shabelle,2.825,45.937,15000
21,2,2021,Mudug,6.491,48.01,815608.7
21,2,2021,Nugaal,8.209,48.846,214999.7
21,2,2021,Sanaag,10.259,47.483,214999.25
21,2,2021,Sool,8.724,47.529,734991.56
21,2,2021,Togdheer,9.4,45.433,663208.82
21,2,2021,Woqooyi Galbeed,9.755,43.91,15000
19,1,2015,Central Equatoria,4.6144063,31.2626366,22100.0608
19,1,2015,Eastern Equatoria,5.0692995,33.438353,77350.2128
19,1,2015,Jonglei,7.1819619,32.3560952,1627454.195
19,1,2015,Lakes,6.6030799,29.9740534,81525.1122
19,1,2015,Northern Bahr el Ghazal,8.5360449,26.7967849,22100.0608
19,1,2015,Unity,8.9277211,29.7889248,5518972.716
19,1,2015,Upper Nile,9.8894202,32.7181375,1778335.091
19,1,2015,Warrap,8.2209308,28.8596804,33150.0912
19,1,2015,Western Bahr el Ghazal,8.6452399,25.2837585,22100.0608
19,1,2016,Central Equatoria,4.6144063,31.2626366,4029231.761
19,1,2016,Eastern Equatoria,5.0692995,33.438353,4333072.347
19,1,2016,Jonglei,7.1819619,32.3560952,224501.014
19,1,2016,Lakes,6.6030799,29.9740534,56125.2535
19,1,2016,Northern Bahr el Ghazal,8.5360449,26.7967849,11225.0507
19,1,2016,Unity,8.9277211,29.7889248,246951.1154
19,1,2016,Upper Nile,9.8894202,32.7181375,246951.1154
19,1,2016,Warrap,8.2209308,28.8596804,11225.0507
19,1,2016,Western Bahr el Ghazal,8.6452399,25.2837585,2547030.628
19,1,2016,Western Equatoria,5.3471799,28.299435,2802217.444
19,1,2017,Central Equatoria,4.6144063,31.2626366,1182778.507
19,1,2017,Eastern Equatoria,5.0692995,33.438353,798919.3718
19,1,2017,Jonglei,7.1819619,32.3560952,1917408.297
19,1,2017,Lakes,6.6030799,29.9740534,994462.187
19,1,2017,Northern Bahr el Ghazal,8.5360449,26.7967849,657112.9067
19,1,2017,Unity,8.9277211,29.7889248,1809789.259
19,1,2017,Upper Nile,9.8894202,32.7181375,1208885.246
19,1,2017,Warrap,8.2209308,28.8596804,1674374.931
19,1,2017,Western Bahr el Ghazal,8.6452399,25.2837585,1339924.889
19,1,2017,Western Equatoria,5.3471799,28.299435,803165.7658
19,1,2018,Central Equatoria,4.6144063,31.2626366,976184.95
19,1,2018,Eastern Equatoria,5.0692995,33.438353,368437.42
19,1,2018,Western Equatoria,5.3471799,28.299435,618799.02
19,1,2019,Central Equatoria,4.6144063,31.2626366,259935.49
19,1,2019,Eastern Equatoria,5.0692995,33.438353,165514.02
19,1,2019,Jonglei,7.1819619,32.3560952,5946707.25
19,1,2019,Lakes,6.6030799,29.9740534,121815.94
19,1,2019,Northern Bahr el Ghazal,8.5360449,26.7967849,493399.58
19,1,2019,Unity,8.9277211,29.7889248,394404.55
19,1,2019,Upper Nile,9.8894202,32.7181375,2280444.63
19,1,2019,Warrap,8.2209308,28.8596804,200000
19,1,2020,Central Equatoria,4.6144063,31.2626366,5563789.02
19,1,2020,Jonglei,7.1819619,32.3560952,9942989.02
19,1,2020,Lakes,6.6030799,29.9740534,2097601.37
19,1,2020,Northern Bahr el Ghazal,8.5360449,26.7967849,1884478.12
19,1,2020,Unity,8.9277211,29.7889248,1723148.29
19,1,2020,Upper Nile,9.8894202,32.7181375,300000.04
19,1,2020,Warrap,8.2209308,28.8596804,6162704.13
19,1,2021,Central Equatoria,4.6144063,31.2626366,899477.43
19,1,2021,Jonglei,7.1819619,32.3560952,690119.07
19,1,2021,Northern Bahr el Ghazal,8.5360449,26.7967849,1030372.51
19,1,2021,Unity,8.9277211,29.7889248,3631803.18
19,1,2021,Upper Nile,9.8894202,32.7181375,1436450.49
19,1,2021,Warrap,8.2209308,28.8596804,81329.43
19,1,2021,Western Equatoria,5.3471799,28.299435,4299809.26
19,2,2015,Central Equatoria,4.6144063,31.2626366,5656300.366
19,2,2015,Eastern Equatoria,5.0692995,33.438353,829327.4692
19,2,2015,Jonglei,7.1819619,32.3560952,20536384.02
19,2,2015,Lakes,6.6030799,29.9740534,7548526.231
19,2,2015,Northern Bahr el Ghazal,8.5360449,26.7967849,1977498.202
19,2,2015,Unity,8.9277211,29.7889248,23466222.99
19,2,2015,Upper Nile,9.8894202,32.7181375,19874091.24
19,2,2015,Warrap,8.2209308,28.8596804,2815302
19,2,2015,Western Bahr el Ghazal,8.6452399,25.2837585,416610.9709
19,2,2015,Western Equatoria,5.3471799,28.299435,251796.3754
19,2,2016,Central Equatoria,4.6144063,31.2626366,3822715.779
19,2,2016,Eastern Equatoria,5.0692995,33.438353,2069259.5
19,2,2016,Jonglei,7.1819619,32.3560952,12736794
19,2,2016,Lakes,6.6030799,29.9740534,3637881.715
19,2,2016,Northern Bahr el Ghazal,8.5360449,26.7967849,4469961.234
19,2,2016,Unity,8.9277211,29.7889248,16873097.67
19,2,2016,Upper Nile,9.8894202,32.7181375,17111795.65
19,2,2016,Warrap,8.2209308,28.8596804,2237832.375
19,2,2016,Western Bahr el Ghazal,8.6452399,25.2837585,1745916.999
19,2,2016,Western Equatoria,5.3471799,28.299435,3175025.487
19,2,2017,Central Equatoria,4.6144063,31.2626366,4983689.815
19,2,2017,Eastern Equatoria,5.0692995,33.438353,3582422.709
19,2,2017,Jonglei,7.1819619,32.3560952,14871165.36
19,2,2017,Lakes,6.6030799,29.9740534,1195940.484
19,2,2017,Northern Bahr el Ghazal,8.5360449,26.7967849,3776959.472
19,2,2017,Unity,8.9277211,29.7889248,11495933.71
19,2,2017,Upper Nile,9.8894202,32.7181375,6116260.93
19,2,2017,Warrap,8.2209308,28.8596804,2906070.203
19,2,2017,Western Bahr el Ghazal,8.6452399,25.2837585,818241.5358
19,2,2017,Western Equatoria,5.3471799,28.299435,1064832.738
19,2,2018,Central Equatoria,4.6144063,31.2626366,2634695.249
19,2,2018,Eastern Equatoria,5.0692995,33.438353,4116600.566
19,2,2018,Jonglei,7.1819619,32.3560952,16953317.2
19,2,2018,Lakes,6.6030799,29.9740534,1406669.701
19,2,2018,Northern Bahr el Ghazal,8.5360449,26.7967849,1466136.571
19,2,2018,Unity,8.9277211,29.7889248,10000595.67
19,2,2018,Upper Nile,9.8894202,32.7181375,8566881.124
19,2,2018,Warrap,8.2209308,28.8596804,977513.3618
19,2,2018,Western Bahr el Ghazal,8.6452399,25.2837585,3163854.587
19,2,2018,Western Equatoria,5.3471799,28.299435,2116282.832
19,2,2019,Central Equatoria,4.6144063,31.2626366,2540641.187
19,2,2019,Central Equatoria,4.6144063,31.2626366,5019525.81
19,2,2019,Eastern Equatoria,5.0692995,33.438353,15640
19,2,2019,Eastern Equatoria,5.0692995,33.438353,350669.653
19,2,2019,Jonglei,7.1819619,32.3560952,8928395.11
19,2,2019,Jonglei,7.1819619,32.3560952,10946342.09
19,2,2019,Lakes,6.6030799,29.9740534,1686201.121
19,2,2019,Lakes,6.6030799,29.9740534,4362849.98
19,2,2019,Northern Bahr el Ghazal,8.5360449,26.7967849,1953954.123
19,2,2019,Northern Bahr el Ghazal,8.5360449,26.7967849,2299401.55
19,2,2019,Unity,8.9277211,29.7889248,6190754.93
19,2,2019,Unity,8.9277211,29.7889248,8652937.362
19,2,2019,Upper Nile,9.8894202,32.7181375,2667418.76
19,2,2019,Upper Nile,9.8894202,32.7181375,4651040.051
19,2,2019,Warrap,8.2209308,28.8596804,1008105.721
19,2,2019,Warrap,8.2209308,28.8596804,2168897.07
19,2,2019,Western Bahr el Ghazal,8.6452399,25.2837585,2599200.349
19,2,2019,Western Bahr el Ghazal,8.6452399,25.2837585,3978994.78
19,2,2019,Western Equatoria,5.3471799,28.299435,34519.52
19,2,2019,Western Equatoria,5.3471799,28.299435,49999.999
19,2,2020,Central Equatoria,4.6144063,31.2626366,939537.73
19,2,2020,Eastern Equatoria,5.0692995,33.438353,3755214.38
19,2,2020,Jonglei,7.1819619,32.3560952,12572684.23
19,2,2020,Lakes,6.6030799,29.9740534,1343316.34
19,2,2020,Northern Bahr el Ghazal,8.5360449,26.7967849,3233272.35
19,2,2020,Unity,8.9277211,29.7889248,2189998.47
19,2,2020,Upper Nile,9.8894202,32.7181375,7843450.4
19,2,2020,Western Bahr el Ghazal,8.6452399,25.2837585,2818752.11
19,2,2020,Western Equatoria,5.3471799,28.299435,11739.13
19,2,2021,Central Equatoria,4.6144063,31.2626366,7721194.21
19,2,2021,Jonglei,7.1819619,32.3560952,20053672.92
19,2,2021,Lakes,6.6030799,29.9740534,273552.74
19,2,2021,Northern Bahr el Ghazal,8.5360449,26.7967849,1379373.67
19,2,2021,Unity,8.9277211,29.7889248,5950956.17
19,2,2021,Upper Nile,9.8894202,32.7181375,6614155.2
19,2,2021,Warrap,8.2209308,28.8596804,5328409.86
19,2,2021,Western Bahr el Ghazal,8.6452399,25.2837585,2142918.82
15,1,2013,Abyei,,,8000
15,1,2013,Blue Nile,,,8000
15,1,2013,Central Darfur,,,9600
15,1,2013,Eastern Darfur,,,9600
15,1,2013,El Gezira,,,8000
15,1,2013,Gedaref,,,8000
15,1,2013,Kassala,,,8000
15,1,2013,Khartoum,,,8000
15,1,2013,Nile,,,8000
15,1,2013,Northern,,,8000
15,1,2013,Northern Darfur,,,9600
15,1,2013,Northern Kordofan,,,8000
15,1,2013,Red Sea,,,8000
15,1,2013,Sennar,,,8000
15,1,2013,Southern Darfur,,,9600
15,1,2013,Southern Kordofan,,,8000
15,1,2013,Western Darfur,,,9600
15,1,2013,White Nile,,,8000
15,1,2014,Blue Nile,11.5860078,34.1531947,23544.5
15,1,2014,Central Darfur,12.3333,23.4167,1104938.72
15,1,2014,East Darfur,14.3782747,24.9042208,80361
15,1,2014,Gedaref,14.033333,35.383333,28253.4
15,1,2014,Kassala,15.45,36.4,28253.4
15,1,2014,Khartoum,15.566667,32.516667,191419.4
15,1,2014,Nile,18.7325598,32.1381686,23544.5
15,1,2014,North Darfur,15.7661969,24.9042208,2225596.99
15,1,2014,North Kordofan,13.8306441,29.4179324,32962.3
15,1,2014,Northern,18.4448963,30.1589303,18835.6
15,1,2014,Red Sea,19.4556063,35.2148469,135401.4
15,1,2014,Sennar,13.567469,33.5672045,23544.5
15,1,2014,South Darfur,11.6488639,24.9042208,532760
15,1,2014,South Kordofan,11.1990192,29.4179324,370692.5
15,1,2014,West Darfur,12.8463561,23.0011989,149039.3
15,1,2014,White Nile,13.2403881,32.5372741,677543.4
15,1,2015,Central Darfur,12.3333,23.4167,370288.509
15,1,2015,East Darfur,14.3782747,24.9042208,776618.398
15,1,2015,North Darfur,15.7661969,24.9042208,461118.206
15,1,2015,North Kordofan,13.8306441,29.4179324,22470
15,1,2015,South Darfur,11.6488639,24.9042208,22470
15,1,2015,South Kordofan,11.1990192,29.4179324,170984.93
15,1,2015,West Darfur,12.8463561,23.0011989,662595.997
15,1,2015,West Kordofan,11.898719,28.122556,537474.91
15,1,2016,Al Gezira,14.0202857,33.0865844,274803.103
15,1,2016,Blue Nile,11.5860078,34.1531947,632576.986
15,1,2016,Central Darfur,12.3333,23.4167,558445.4475
15,1,2016,East Darfur,14.3782747,24.9042208,4321043.444
15,1,2016,Gedaref,14.033333,35.383333,26799.966
15,1,2016,Kassala,15.45,36.4,358247.4737
15,1,2016,Khartoum,15.566667,32.516667,435346.107
15,1,2016,North Darfur,15.7661969,24.9042208,707225.84
15,1,2016,North Kordofan,13.8306441,29.4179324,24008.232
15,1,2016,Red Sea,19.4556063,35.2148469,26799.966
15,1,2016,Sennar,13.567469,33.5672045,384752.3808
15,1,2016,South Darfur,11.6488639,24.9042208,2140074.259
15,1,2016,South Kordofan,11.1990192,29.4179324,146446.0945
15,1,2016,West Darfur,12.8463561,23.0011989,302616.085
15,1,2016,West Kordofan,11.898719,28.122556,927495.875
15,1,2017,Abyei,9.595,28.436,248351.07
15,1,2017,Blue Nile,11.5860078,34.1531947,3164001.39
15,1,2017,Central Darfur,12.3333,23.4167,580257.5767
15,1,2017,East Darfur,14.3782747,24.9042208,44048.9283
15,1,2017,Kassala,15.45,36.4,5000
15,1,2017,Khartoum,15.566667,32.516667,269804.358
15,1,2017,North Darfur,15.7661969,24.9042208,1948972.343
15,1,2017,North Kordofan,13.8306441,29.4179324,5000
15,1,2017,Red Sea,19.4556063,35.2148469,15000.006
15,1,2017,South Darfur,11.6488639,24.9042208,1469336.068
15,1,2017,South Kordofan,11.1990192,29.4179324,4674320.197
15,1,2017,West Darfur,12.8463561,23.0011989,1666484.213
15,1,2017,West Kordofan,11.898719,28.122556,24828.8296
15,1,2017,White Nile,13.2403881,32.5372741,899896.48
15,1,2018,Blue Nile,11.5860078,34.1531947,10000
15,1,2018,Central Darfur,12.3333,23.4167,60000
