PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Zalingei,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2661##2799##4095##4095|||134##141##206##206|||0##0##0##0,2461##2588##3787##3787|||124##130##190##190|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Bahri,,,,,0##0##0##0|||0##0##0##0|||5587##5873##8597##8597,0##0##0##0|||0##0##0##0|||5587##5873##8597##8597,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025,0##0##0##0|||0##0##0##0|||5318##5591##8184##8184,0##0##0##0|||0##0##0##0|||4812##5059##7405##7405,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Jebal Aulya,,,,,0##0##0##0|||0##0##0##0|||5587##5875##8596##8596,0##0##0##0|||0##0##0##0|||5587##5875##8596##8596,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025,0##0##0##0|||0##0##0##0|||5532##5817##8511##8511,0##0##0##0|||0##0##0##0|||5681##5973##8740##8740,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Khartoum,,,,,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025,0##0##0##0|||0##0##0##0|||5010##5267##7708##7708,0##0##0##0|||0##0##0##0|||4783##5028##7358##7358,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Sharq El Nile,,,,,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025,0##0##0##0|||0##0##0##0|||5713##6006##8789##8789,0##0##0##0|||0##0##0##0|||4949##5203##7614##7614,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Abu Gubeiha,,,,,2947##3101##4536##4536|||148##156##228##228|||0##0##0##0,2947##3101##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2421##2548##3727##3727|||122##128##187##187|||0##0##0##0,2516##2647##3872##3872|||126##133##195##195|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Abu karshola,,,,,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","13.18333300,31.13333300",,,,,26250.00|||0.00|||0.00,26250.00|||0.00|||0.00,,,,,2025,1230##1291##1891##1891|||0##0##0##0|||0##0##0##0,1388##1458##2135##2135|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Delling,,,,,2949##3099##4536##4536|||148##156##228##228|||0##0##0##0,2949##3099##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025,2988##3140##4597##4597|||150##158##231##231|||0##0##0##0,2411##2534##3709##3709|||121##128##186##186|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,El Abassiya,,,,,1475##1549##2268##2268|||148##156##228##228|||0##0##0##0,1475##1549##2268##2268|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,26250.00|||49500.00|||0.00,26250.00|||49500.00|||0.00,,,,,2025,1345##1412##2068##2068|||135##142##208##208|||0##0##0##0,1470##1543##2260##2260|||147##155##227##227|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Gedir,,,,,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","10.83590000,31.12949000",,,,,26250.00|||0.00|||0.00,26250.00|||0.00|||0.00,,,,,2025,1450##1522##2229##2229|||0##0##0##0|||0##0##0##0,1422##1494##2187##2187|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Kadugli,,,,,2948##3100##4536##4536|||73##77##113##113|||0##0##0##0,2948##3100##4536##4536|||73##77##113##113|||0##0##0##0,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,52500.00|||24750.00|||0.00,52500.00|||24750.00|||0.00,,,,,2025,2773##2916##4266##4266|||69##72##106##106|||0##0##0##0,2489##2617##3830##3830|||62##65##95##95|||0##0##0##0,,,,
